# Subset of stars selected as members
ID Mag Col Mass_mu Mass_std Mass_binar_mu Mass_binar_std P_binar
"Gaia DR2 5289979384467185408" 16.89630 2.20524 0.58541 0.00869 0.56368 0.00819 0.36
"Gaia DR2 5290655687198404864" 16.89686 2.12723 0.58839 0.00852 0.56744 0.00879 0.07
"Gaia DR2 5290609988746397184" 16.89799 2.25568 0.58341 0.00860 0.56107 0.00795 0.59
"Gaia DR2 5290667610027620480" 16.90147 2.17565 0.58607 0.00861 0.56450 0.00814 0.21
"Gaia DR2 5290735333071202816" 16.90779 2.55461 0.57099 0.00817 0.52851 0.01220 0.71
"Gaia DR2 5290710559700243072" 16.90846 2.18105 0.58506 0.00862 0.56351 0.00834 0.22
"Gaia DR2 5290800341697213440" 16.90873 2.43867 0.57523 0.00842 0.53597 0.01256 0.83
"Gaia DR2 5290781821798680704" 16.90969 2.29872 0.58046 0.00858 0.55781 0.00838 0.75
"Gaia DR2 5290752341143029120" 16.91093 2.14679 0.58614 0.00854 0.56498 0.00834 0.08
"Gaia DR2 5290731862737611648" 16.91140 2.19734 0.58413 0.00858 0.56255 0.00824 0.29
"Gaia DR2 5290941835097924736" 16.91187 1.01103 0.62602 0.00648 0.60546 0.01203 0.46
"Gaia DR2 5291009042745815424" 16.91264 2.18068 0.58462 0.00857 0.56321 0.00822 0.21
"Gaia DR2 5289885616739974016" 16.91492 2.28883 0.58030 0.00853 0.55786 0.00828 0.70
"Gaia DR2 5290929499951854208" 16.91644 2.12171 0.58651 0.00852 0.56560 0.00856 0.09
"Gaia DR2 5290663040182254080" 16.92106 2.19155 0.58339 0.00846 0.56184 0.00815 0.25
"Gaia DR2 5290844081643451648" 16.92166 2.19167 0.58332 0.00847 0.56178 0.00813 0.25
"Gaia DR2 5290717156769863296" 16.92593 2.21931 0.58184 0.00844 0.56004 0.00812 0.37
"Gaia DR2 5289864726018908544" 16.92627 2.19106 0.58285 0.00841 0.56136 0.00814 0.24
"Gaia DR2 5289958425026796288" 16.92648 2.19465 0.58268 0.00842 0.56111 0.00813 0.25
"Gaia DR2 5289983473275924096" 16.92865 2.19960 0.58228 0.00847 0.56071 0.00814 0.27
"Gaia DR2 5290644790861904896" 16.93353 2.32958 0.57679 0.00831 0.55338 0.00891 0.82
"Gaia DR2 5289801431085171072" 16.93651 2.40716 0.57359 0.00810 0.53878 0.01256 0.87
"Gaia DR2 5290785876247523840" 16.94670 2.20206 0.58028 0.00832 0.55895 0.00832 0.25
"Gaia DR2 5289992990923208704" 16.95888 2.34529 0.57366 0.00793 0.55011 0.00907 0.83
"Gaia DR2 5290725574905792640" 16.95912 2.15161 0.58081 0.00823 0.55985 0.00838 0.07
"Gaia DR2 5290777664269775104" 16.96010 2.18619 0.57943 0.00817 0.55841 0.00832 0.16
"Gaia DR2 5291046323061797504" 16.96266 2.16607 0.57995 0.00817 0.55900 0.00848 0.08
"Gaia DR2 5289949182257392896" 16.96495 2.14510 0.58048 0.00817 0.55953 0.00847 0.08
"Gaia DR2 5290852293621315200" 16.96709 2.20290 0.57816 0.00806 0.55707 0.00843 0.22
"Gaia DR2 5289929700285647488" 16.96946 2.24599 0.57619 0.00799 0.55500 0.00807 0.42
"Gaia DR2 5290894792316809600" 16.97562 2.21943 0.57666 0.00792 0.55548 0.00817 0.28
"Gaia DR2 5290720661463358336" 16.97644 2.10128 0.58093 0.00807 0.56023 0.00853 0.19
"Gaia DR2 5290922112608082048" 16.97940 2.23710 0.57560 0.00793 0.55437 0.00806 0.36
"Gaia DR2 5291009386343143040" 16.97986 2.21218 0.57648 0.00792 0.55541 0.00814 0.24
"Gaia DR2 5290668846978061056" 16.98015 2.27444 0.57417 0.00780 0.55267 0.00805 0.53
"Gaia DR2 5290720627103618432" 16.98928 2.17874 0.57679 0.00781 0.55604 0.00829 0.09
"Gaia DR2 5290818002602517504" 16.98953 2.36571 0.56995 0.00757 0.54552 0.00969 0.85
"Gaia DR2 5291010898171731968" 16.99628 2.55223 0.56272 0.00720 0.52046 0.01313 0.73
"Gaia DR2 5289916604925715712" 17.00129 2.20508 0.57457 0.00773 0.55377 0.00807 0.17
"Gaia DR2 5290665754601680384" 17.00424 2.23483 0.57325 0.00760 0.55219 0.00806 0.30
"Gaia DR2 5290743579408451840" 17.00644 2.17074 0.57533 0.00768 0.55484 0.00824 0.07
"Gaia DR2 5289885268845273472" 17.00768 2.22897 0.57312 0.00756 0.55211 0.00810 0.27
"Gaia DR2 5290784673656846976" 17.00794 2.58649 0.56054 0.00698 0.51674 0.01330 0.71
"Gaia DR2 5290972002947699968" 17.01871 2.26637 0.57075 0.00746 0.54961 0.00824 0.42
"Gaia DR2 5290673416818436480" 17.02856 2.37979 0.56579 0.00719 0.54137 0.01006 0.85
"Gaia DR2 5290901565484038400" 17.02968 2.18210 0.57264 0.00743 0.55202 0.00820 0.07
"Gaia DR2 5291028829657705344" 17.04052 2.44672 0.56244 0.00694 0.52738 0.01318 0.86
"Gaia DR2 5291066762809524992" 17.04385 2.18219 0.57137 0.00733 0.55073 0.00829 0.07
"Gaia DR2 5290843600607100928" 17.04441 2.12892 0.57317 0.00734 0.55293 0.00841 0.18
"Gaia DR2 5290718462440090880" 17.04483 2.19336 0.57085 0.00732 0.55019 0.00827 0.08
"Gaia DR2 5290743304530543744" 17.05775 2.22586 0.56853 0.00718 0.54791 0.00839 0.17
"Gaia DR2 5291034949988402816" 17.06660 2.49821 0.55851 0.00669 0.51861 0.01389 0.81
"Gaia DR2 5289941726194153600" 17.06803 2.24000 0.56719 0.00703 0.54635 0.00838 0.21
"Gaia DR2 5290875245926187008" 17.06942 2.24652 0.56676 0.00706 0.54594 0.00844 0.24
"Gaia DR2 5290818243120683520" 17.07054 2.22446 0.56747 0.00704 0.54686 0.00835 0.14
"Gaia DR2 5290822194490324096" 17.07132 2.17237 0.56919 0.00709 0.54866 0.00833 0.11
"Gaia DR2 5290716847532222336" 17.07486 2.20224 0.56784 0.00703 0.54744 0.00837 0.08
"Gaia DR2 5290648231135436160" 17.07669 2.19866 0.56779 0.00701 0.54745 0.00837 0.07
"Gaia DR2 5290929431232377088" 17.07969 2.17356 0.56837 0.00704 0.54806 0.00843 0.11
"Gaia DR2 5290824938970421760" 17.08122 2.39635 0.56068 0.00685 0.53549 0.01081 0.83
"Gaia DR2 5290738180632123264" 17.08173 2.26234 0.56516 0.00688 0.54443 0.00855 0.29
"Gaia DR2 5291107552115752192" 17.08412 1.43593 0.59412 0.00830 0.58020 0.00887 0.45
"Gaia DR2 5290654755184740224" 17.08428 2.22694 0.56611 0.00698 0.54550 0.00854 0.13
"Gaia DR2 5290713686436348800" 17.08916 2.40847 0.55954 0.00668 0.53353 0.01140 0.84
"Gaia DR2 5291052610893964416" 17.09609 2.28991 0.56296 0.00681 0.54163 0.00871 0.39
"Gaia DR2 5290996295282817152" 17.09716 2.11970 0.56864 0.00697 0.54841 0.00850 0.23
"Gaia DR2 5289961547463823872" 17.10234 2.25123 0.56379 0.00683 0.54280 0.00870 0.20
"Gaia DR2 5290740521391722880" 17.10558 2.20958 0.56486 0.00681 0.54429 0.00870 0.07
"Gaia DR2 5290688084132620032" 17.10718 2.66475 0.54999 0.00630 0.50262 0.01216 0.68
"Gaia DR2 5290923212119724288" 17.10762 2.28298 0.56216 0.00681 0.54098 0.00866 0.34
"Gaia DR2 5290949325520701696" 17.11063 2.33105 0.56031 0.00668 0.53804 0.00913 0.54
"Gaia DR2 5289831431432880512" 17.11321 2.35815 0.55922 0.00662 0.53644 0.00924 0.65
"Gaia DR2 5290670736763572096" 17.11580 2.23916 0.56299 0.00678 0.54199 0.00886 0.13
"Gaia DR2 5290867308826681856" 17.12538 2.29464 0.56029 0.00664 0.53851 0.00911 0.36
"Gaia DR2 5290821369856748416" 17.13037 2.23019 0.56199 0.00677 0.54127 0.00890 0.09
"Gaia DR2 5290804426206306176" 17.14236 2.22046 0.56131 0.00672 0.54052 0.00910 0.08
"Gaia DR2 5290830475187291904" 17.14360 2.21450 0.56140 0.00668 0.54062 0.00905 0.08
"Gaia DR2 5289998454117297792" 17.15230 2.39412 0.55481 0.00658 0.53039 0.00971 0.73
"Gaia DR2 5290933966717547008" 17.15549 2.13144 0.56323 0.00661 0.54287 0.00898 0.24
"Gaia DR2 5290731141183126528" 17.15586 2.36654 0.55537 0.00653 0.53180 0.00953 0.62
"Gaia DR2 5290823671959351296" 17.15750 2.21727 0.56014 0.00663 0.53914 0.00942 0.09
"Gaia DR2 5290730316549503488" 17.16087 2.33403 0.55599 0.00659 0.53311 0.00935 0.47
"Gaia DR2 5290847139660032128" 17.17056 2.24092 0.55831 0.00660 0.53673 0.00940 0.08
"Gaia DR2 5290743849989134848" 17.17328 2.18694 0.55979 0.00661 0.53883 0.00955 0.16
"Gaia DR2 5290758938212619904" 17.17478 2.29052 0.55628 0.00663 0.53386 0.00949 0.25
"Gaia DR2 5290724818991539840" 17.17687 2.37316 0.55349 0.00651 0.52951 0.00951 0.61
"Gaia DR2 5290745503555131648" 17.17983 2.41044 0.55207 0.00653 0.52635 0.00983 0.75
"Gaia DR2 5288350904665410048" 17.18232 2.28794 0.55574 0.00660 0.53313 0.00951 0.23
"Gaia DR2 5290757254585726976" 17.18546 2.61322 0.54536 0.00661 0.49927 0.01231 0.73
"Gaia DR2 5290662593505565312" 17.18576 2.43169 0.55090 0.00652 0.52347 0.01013 0.81
"Gaia DR2 5290738391088049920" 17.18852 2.16480 0.55927 0.00657 0.53834 0.00969 0.22
"Gaia DR2 5289864515563819008" 17.19485 2.53080 0.54712 0.00650 0.50544 0.01296 0.82
"Gaia DR2 5290702485161401856" 17.20083 2.30844 0.55360 0.00655 0.53033 0.00951 0.29
"Gaia DR2 5289899459417128064" 17.20188 2.64170 0.54312 0.00662 0.49625 0.01248 0.71
"Gaia DR2 5290685958127645440" 17.20367 2.47405 0.54815 0.00652 0.51542 0.01179 0.86
"Gaia DR2 5290809447027799424" 17.20376 2.53142 0.54634 0.00654 0.50485 0.01302 0.83
"Gaia DR2 5290835835306661504" 17.20811 1.53831 0.57831 0.00661 0.56226 0.01118 0.44
"Gaia DR2 5290672660908940032" 17.20921 2.22428 0.55556 0.00659 0.53329 0.00987 0.11
"Gaia DR2 5289884036191998976" 17.21526 1.72622 0.57147 0.00647 0.55269 0.01003 0.42
"Gaia DR2 5290400463061087872" 17.21828 2.43097 0.54827 0.00656 0.52130 0.00930 0.77
"Gaia DR2 5291256089265311744" 17.23007 2.31876 0.55080 0.00660 0.52656 0.00909 0.28
"Gaia DR2 5289996633055417728" 17.23183 2.28708 0.55171 0.00664 0.52786 0.00952 0.14
"Gaia DR2 5290767523846011520" 17.23390 1.84637 0.56591 0.00650 0.54611 0.00930 0.40
"Gaia DR2 5289921380929319168" 17.23624 2.30247 0.55082 0.00661 0.52671 0.00918 0.20
"Gaia DR2 5291246880855732224" 17.23724 2.11522 0.55683 0.00665 0.53579 0.01012 0.29
"Gaia DR2 5290037796021949312" 17.23765 2.28310 0.55133 0.00664 0.52753 0.00953 0.12
"Gaia DR2 5289917605657936896" 17.24118 2.31909 0.54985 0.00665 0.52531 0.00912 0.26
"Gaia DR2 5291048453365494400" 17.24641 2.32302 0.54932 0.00667 0.52460 0.00914 0.27
"Gaia DR2 5290634624678682624" 17.24810 2.30079 0.54985 0.00667 0.52548 0.00915 0.17
"Gaia DR2 5290005257349691392" 17.25676 2.31623 0.54868 0.00663 0.52383 0.00915 0.22
"Gaia DR2 5289939080494459904" 17.26838 2.34011 0.54694 0.00672 0.52158 0.00908 0.31
"Gaia DR2 5289897642648246272" 17.26913 2.25921 0.54945 0.00672 0.52520 0.00947 0.09
"Gaia DR2 5290750412696183808" 17.27029 2.28038 0.54868 0.00667 0.52383 0.00934 0.09
"Gaia DR2 5290040372997849600" 17.27473 2.66663 0.53632 0.00682 0.48915 0.01342 0.71
"Gaia DR2 5289897642648246784" 17.27524 2.34867 0.54610 0.00676 0.52058 0.00886 0.34
"Gaia DR2 5290870362545747328" 17.27937 2.32037 0.54659 0.00677 0.52137 0.00911 0.21
"Gaia DR2 5289799850536745984" 17.27989 2.32191 0.54648 0.00677 0.52122 0.00910 0.21
"Gaia DR2 5290686920200239744" 17.28059 2.28229 0.54774 0.00671 0.52284 0.00925 0.09
"Gaia DR2 5290030924074262528" 17.28592 2.33248 0.54573 0.00683 0.52033 0.00897 0.25
"Gaia DR2 5290843600607099776" 17.28933 2.34013 0.54515 0.00682 0.51973 0.00888 0.28
"Gaia DR2 5290703649094456960" 17.29147 2.39623 0.54315 0.00676 0.51671 0.00907 0.52
"Gaia DR2 5291066217350595840" 17.29166 2.67866 0.53442 0.00692 0.48671 0.01369 0.70
"Gaia DR2 5289882039029655168" 17.29252 2.35794 0.54430 0.00679 0.51851 0.00903 0.35
"Gaia DR2 5290644829521179648" 17.29328 2.32556 0.54528 0.00684 0.51995 0.00900 0.21
"Gaia DR2 5294132063788025472" 17.29471 1.17940 0.58225 0.00650 0.57166 0.01162 0.46
"Gaia DR2 5289947253812597504" 17.30130 2.22250 0.54787 0.00678 0.52343 0.00937 0.19
"Gaia DR2 5289993437599803904" 17.30342 2.44699 0.54051 0.00688 0.51259 0.00920 0.71
"Gaia DR2 5290823671959351808" 17.30505 2.18996 0.54866 0.00677 0.52447 0.00982 0.24
"Gaia DR2 5290774743692111232" 17.30983 2.32156 0.54397 0.00675 0.51848 0.00898 0.17
"Gaia DR2 5290840680029293568" 17.31157 2.64394 0.53368 0.00699 0.48787 0.01411 0.73
"Gaia DR2 5290722654328011648" 17.31394 2.32749 0.54346 0.00674 0.51785 0.00909 0.18
"Gaia DR2 5290777629910040064" 17.31861 2.34796 0.54237 0.00687 0.51643 0.00892 0.26
"Gaia DR2 5289997315951521920" 17.32531 2.31412 0.54280 0.00687 0.51728 0.00909 0.12
"Gaia DR2 5289845553285226496" 17.32546 2.63973 0.53262 0.00695 0.48673 0.01443 0.74
"Gaia DR2 5291181283816536960" 17.32742 2.31673 0.54255 0.00689 0.51704 0.00907 0.13
"Gaia DR2 5290731583561861248" 17.33131 2.36790 0.54058 0.00692 0.51420 0.00899 0.33
"Gaia DR2 5290833460184569984" 17.33155 2.32584 0.54193 0.00686 0.51593 0.00911 0.15
"Gaia DR2 5290023983402973696" 17.33328 2.61348 0.53274 0.00690 0.48863 0.01440 0.77
"Gaia DR2 5290756460011285120" 17.33442 2.29564 0.54262 0.00691 0.51727 0.00922 0.09
"Gaia DR2 5291050927266764288" 17.33551 2.36002 0.54048 0.00689 0.51418 0.00903 0.29
"Gaia DR2 5290005772746195968" 17.33739 2.35279 0.54053 0.00691 0.51430 0.00903 0.26
"Gaia DR2 5290729182678215296" 17.33982 2.49299 0.53599 0.00681 0.50575 0.00986 0.81
"Gaia DR2 5290936406259093120" 17.34032 2.34759 0.54044 0.00688 0.51428 0.00904 0.23
"Gaia DR2 5289796659378230144" 17.34096 2.15381 0.54671 0.00697 0.52227 0.00973 0.29
"Gaia DR2 5290672420390858496" 17.34156 2.59269 0.53267 0.00692 0.48999 0.01469 0.80
"Gaia DR2 5290638915346313088" 17.34236 2.39692 0.53880 0.00690 0.51183 0.00906 0.44
"Gaia DR2 5290946198784376576" 17.34380 2.67940 0.52981 0.00685 0.48165 0.01414 0.71
"Gaia DR2 5291056974580764928" 17.34470 2.39184 0.53875 0.00690 0.51186 0.00905 0.42
"Gaia DR2 5290698018395284864" 17.34770 2.62132 0.53118 0.00692 0.48634 0.01473 0.77
"Gaia DR2 5290668915697538560" 17.35071 2.34886 0.53955 0.00695 0.51322 0.00913 0.22
"Gaia DR2 5289913241971178112" 17.35232 2.35514 0.53922 0.00694 0.51277 0.00906 0.24
"Gaia DR2 5290850502615028096" 17.35554 2.44337 0.53614 0.00683 0.50794 0.00917 0.62
"Gaia DR2 5290867235809632000" 17.35751 2.38182 0.53786 0.00686 0.51095 0.00911 0.35
"Gaia DR2 5290683896543337600" 17.35791 2.39705 0.53732 0.00687 0.51023 0.00901 0.42
"Gaia DR2 5291187472868377984" 17.35801 2.15635 0.54511 0.00702 0.52046 0.00974 0.30
"Gaia DR2 5290765122965432320" 17.36587 2.32617 0.53896 0.00694 0.51268 0.00920 0.12
"Gaia DR2 5290783849023129600" 17.38296 2.59551 0.52888 0.00687 0.48564 0.01484 0.81
"Gaia DR2 5290704478026234880" 17.38855 2.46166 0.53256 0.00689 0.50356 0.00948 0.64
"Gaia DR2 5290998150708817152" 17.39842 2.50151 0.53037 0.00687 0.49990 0.01009 0.77
"Gaia DR2 5290723101004616320" 17.40563 2.31590 0.53563 0.00689 0.50928 0.00923 0.09
"Gaia DR2 5290828963358800000" 17.40584 2.37133 0.53384 0.00696 0.50637 0.00924 0.23
"Gaia DR2 5290848342251005696" 17.41013 2.32144 0.53505 0.00686 0.50834 0.00928 0.09
"Gaia DR2 5289917910595209216" 17.41401 2.55278 0.52737 0.00683 0.49104 0.01322 0.85
"Gaia DR2 5289939217933416192" 17.41555 2.61123 0.52544 0.00681 0.48105 0.01508 0.81
"Gaia DR2 5290762610403352832" 17.41624 2.45402 0.53026 0.00685 0.50156 0.00919 0.57
"Gaia DR2 5289890908139518592" 17.42110 2.68995 0.52248 0.00673 0.47306 0.01372 0.73
"Gaia DR2 5289922244222397440" 17.42159 2.29770 0.53469 0.00688 0.50817 0.00947 0.13
"Gaia DR2 5290930496383923840" 17.42244 2.26924 0.53562 0.00692 0.50971 0.00967 0.19
"Gaia DR2 5290028102278347136" 17.42379 2.59526 0.52520 0.00683 0.48223 0.01503 0.83
"Gaia DR2 5290726227740737024" 17.42481 2.64077 0.52369 0.00679 0.47679 0.01444 0.77
"Gaia DR2 5289906988498858240" 17.42717 2.61458 0.52426 0.00676 0.47930 0.01467 0.81
"Gaia DR2 5290909193345772672" 17.43068 2.38361 0.53119 0.00681 0.50363 0.00920 0.24
"Gaia DR2 5290930217209048320" 17.43485 2.41355 0.52988 0.00678 0.50162 0.00914 0.37
"Gaia DR2 5290768657717637504" 17.44072 2.37819 0.53047 0.00686 0.50264 0.00902 0.21
"Gaia DR2 5290735092553036928" 17.44110 2.42297 0.52912 0.00680 0.50068 0.00908 0.40
"Gaia DR2 5290932008212774400" 17.44116 2.36643 0.53080 0.00682 0.50322 0.00919 0.16
"Gaia DR2 5289799476876774912" 17.44345 2.41314 0.52920 0.00682 0.50092 0.00921 0.35
"Gaia DR2 5290667983684103936" 17.44405 2.38352 0.52996 0.00681 0.50200 0.00916 0.22
"Gaia DR2 5290897751553047552" 17.44822 2.41369 0.52868 0.00683 0.50045 0.00908 0.35
"Gaia DR2 5290799375324641280" 17.44910 2.41510 0.52854 0.00682 0.50033 0.00905 0.35
"Gaia DR2 5289955843747226240" 17.45036 2.37872 0.52958 0.00676 0.50163 0.00914 0.20
"Gaia DR2 5289732058771263488" 17.45549 2.47438 0.52603 0.00677 0.49645 0.00930 0.60
"Gaia DR2 5290690214436590464" 17.45920 2.50306 0.52488 0.00684 0.49439 0.00971 0.70
"Gaia DR2 5290420529148059264" 17.45992 2.38756 0.52845 0.00683 0.50040 0.00913 0.22
"Gaia DR2 5290815803579252352" 17.46059 2.32936 0.53019 0.00682 0.50265 0.00931 0.10
"Gaia DR2 5290778660702192000" 17.46092 2.40807 0.52772 0.00679 0.49932 0.00907 0.31
"Gaia DR2 5289998041804833280" 17.46348 2.40632 0.52754 0.00679 0.49922 0.00906 0.29
"Gaia DR2 5290721451737255936" 17.46593 2.27026 0.53162 0.00687 0.50455 0.00959 0.21
"Gaia DR2 5290035253401389824" 17.46610 2.39087 0.52778 0.00680 0.49962 0.00909 0.22
"Gaia DR2 5290727499051027072" 17.46845 2.40272 0.52716 0.00677 0.49878 0.00906 0.27
"Gaia DR2 5289941618815394816" 17.47080 2.53502 0.52285 0.00669 0.49049 0.01097 0.79
"Gaia DR2 5290767906104047872" 17.47153 2.22578 0.53248 0.00685 0.50578 0.00987 0.27
"Gaia DR2 5289901280484802176" 17.47456 2.96533 0.50912 0.00642 0.45343 0.01180 0.62
"Gaia DR2 5290718836097039616" 17.47631 2.35629 0.52793 0.00679 0.50005 0.00927 0.10
"Gaia DR2 5290920428980892544" 17.47890 2.49400 0.52336 0.00680 0.49317 0.00949 0.64
"Gaia DR2 5290921253614620928" 17.48066 2.48444 0.52348 0.00676 0.49363 0.00928 0.60
"Gaia DR2 5290732824810285184" 17.48633 2.67409 0.51703 0.00669 0.46860 0.01392 0.76
"Gaia DR2 5290822812965522816" 17.48792 2.50639 0.52211 0.00667 0.49153 0.00985 0.68
"Gaia DR2 5290637064220112512" 17.49003 2.42298 0.52460 0.00679 0.49559 0.00917 0.33
"Gaia DR2 5290646715006401408" 17.49134 2.40778 0.52494 0.00680 0.49626 0.00905 0.26
"Gaia DR2 5290722688687747968" 17.49926 2.39897 0.52450 0.00675 0.49576 0.00916 0.21
"Gaia DR2 5290726502618649344" 17.50996 2.32982 0.52562 0.00678 0.49750 0.00925 0.13
"Gaia DR2 5290740040355375360" 17.51363 2.40453 0.52300 0.00673 0.49417 0.00924 0.21
"Gaia DR2 5290782229815121664" 17.51742 2.37059 0.52378 0.00676 0.49526 0.00910 0.11
"Gaia DR2 5290834082959495168" 17.51772 2.37677 0.52356 0.00678 0.49505 0.00908 0.12
"Gaia DR2 5290937677569411456" 17.51936 2.43457 0.52152 0.00667 0.49219 0.00933 0.33
"Gaia DR2 5290667472588666368" 17.52429 2.55186 0.51738 0.00669 0.48417 0.01103 0.79
"Gaia DR2 5291101504801571328" 17.52724 2.52222 0.51809 0.00672 0.48660 0.01011 0.68
"Gaia DR2 5290898988503578112" 17.53109 2.44085 0.52032 0.00666 0.49078 0.00938 0.34
"Gaia DR2 5290642286900685056" 17.53596 2.41383 0.52070 0.00665 0.49156 0.00916 0.22
"Gaia DR2 5290039784589587840" 17.53965 2.19011 0.52741 0.00675 0.50010 0.00990 0.32
"Gaia DR2 5290688741266203008" 17.54151 2.43201 0.51965 0.00665 0.49026 0.00943 0.29
"Gaia DR2 5291100645808735872" 17.54594 2.40738 0.51999 0.00662 0.49083 0.00933 0.18
"Gaia DR2 5291028593436748288" 17.54697 2.35653 0.52144 0.00665 0.49262 0.00938 0.11
"Gaia DR2 5290815283885498624" 17.54757 2.18210 0.52694 0.00676 0.49960 0.00979 0.33
"Gaia DR2 5290935993942166912" 17.54811 2.66660 0.51176 0.00661 0.46601 0.01449 0.79
"Gaia DR2 5290936921655114496" 17.55155 2.52782 0.51564 0.00661 0.48414 0.01051 0.67
"Gaia DR2 5290923624436574336" 17.55572 2.45657 0.51750 0.00667 0.48773 0.00952 0.37
"Gaia DR2 5291198605419888896" 17.55639 2.42119 0.51855 0.00673 0.48928 0.00941 0.22
"Gaia DR2 5290006352562744960" 17.55657 2.40221 0.51914 0.00670 0.49004 0.00940 0.15
"Gaia DR2 5289119836953807232" 17.55882 2.50404 0.51572 0.00662 0.48492 0.00999 0.57
"Gaia DR2 5290670732463191168" 17.56443 2.43394 0.51740 0.00668 0.48779 0.00940 0.26
"Gaia DR2 5290830127290226560" 17.56626 2.44165 0.51699 0.00669 0.48740 0.00955 0.29
"Gaia DR2 5290795393895074944" 17.56761 2.41351 0.51784 0.00670 0.48826 0.00945 0.18
"Gaia DR2 5289797307916605056" 17.56890 2.56963 0.51286 0.00657 0.47911 0.01118 0.79
"Gaia DR2 5290777453810925184" 17.57938 2.48897 0.51433 0.00655 0.48381 0.00970 0.48
"Gaia DR2 5289960658409796864" 17.57975 2.52278 0.51329 0.00652 0.48181 0.01026 0.62
"Gaia DR2 5291031101697576064" 17.58161 2.44918 0.51541 0.00659 0.48561 0.00978 0.30
"Gaia DR2 5290662318627652480" 17.58497 2.48597 0.51392 0.00649 0.48359 0.00967 0.46
"Gaia DR2 5290837377196531072" 17.59059 2.33207 0.51823 0.00672 0.48930 0.00964 0.18
"Gaia DR2 5290670839842788608" 17.59360 2.46311 0.51386 0.00650 0.48361 0.00959 0.34
"Gaia DR2 5290930393304743808" 17.59498 2.40695 0.51549 0.00664 0.48592 0.00960 0.13
"Gaia DR2 5290840233352691712" 17.59794 2.43013 0.51446 0.00658 0.48483 0.00966 0.20
"Gaia DR2 5290711418693790080" 17.60034 2.37387 0.51596 0.00665 0.48668 0.00974 0.11
"Gaia DR2 5290926579371641728" 17.60211 2.46575 0.51308 0.00652 0.48270 0.00961 0.34
"Gaia DR2 5290819136469225856" 17.60318 2.32977 0.51713 0.00667 0.48792 0.00969 0.19
"Gaia DR2 5290737287278894848" 17.60439 2.42804 0.51394 0.00651 0.48416 0.00962 0.18
"Gaia DR2 5290709219670524416" 17.60813 2.51120 0.51109 0.00667 0.48022 0.00973 0.53
"Gaia DR2 5291035774622125952" 17.60883 2.46957 0.51229 0.00658 0.48203 0.00956 0.35
"Gaia DR2 5290835418689851648" 17.61113 2.52513 0.51029 0.00665 0.47915 0.01001 0.58
"Gaia DR2 5290768902536562944" 17.61657 2.66902 0.50546 0.00655 0.46051 0.01499 0.81
"Gaia DR2 5290716641373788416" 17.61939 2.43466 0.51240 0.00660 0.48232 0.00943 0.19
"Gaia DR2 5291030341486158592" 17.62016 2.50699 0.51004 0.00661 0.47932 0.00968 0.49
"Gaia DR2 5290012537316756608" 17.62467 2.52486 0.50905 0.00651 0.47773 0.01037 0.56
"Gaia DR2 5290673653045176960" 17.62998 2.47644 0.51010 0.00664 0.47980 0.00937 0.35
"Gaia DR2 5290715679301105536" 17.63252 2.55898 0.50730 0.00647 0.47438 0.01105 0.68
"Gaia DR2 5290771234698060288" 17.64469 2.69141 0.50223 0.00652 0.45609 0.01543 0.80
"Gaia DR2 5290820029826796672" 17.65308 2.36055 0.51163 0.00666 0.48201 0.00951 0.17
"Gaia DR2 5290935822143486592" 17.65321 2.08866 0.52016 0.00667 0.49276 0.01045 0.38
"Gaia DR2 5290660944238288384" 17.65334 2.48862 0.50759 0.00657 0.47669 0.00997 0.37
"Gaia DR2 5290820304704699008" 17.65447 2.30925 0.51310 0.00655 0.48362 0.00997 0.25
"Gaia DR2 5289975978553203712" 17.65880 2.73589 0.49952 0.00644 0.44958 0.01551 0.76
"Gaia DR2 5290726777496556672" 17.65940 2.40879 0.50950 0.00655 0.47952 0.00932 0.10
"Gaia DR2 5290952791557533952" 17.66140 2.71233 0.50000 0.00652 0.45173 0.01578 0.78
"Gaia DR2 5290932935925488640" 17.66334 2.67337 0.50103 0.00650 0.45702 0.01542 0.83
"Gaia DR2 5290815941018195456" 17.66354 2.24583 0.51425 0.00654 0.48517 0.01022 0.31
"Gaia DR2 5290665170485954944" 17.66542 2.51270 0.50579 0.00660 0.47414 0.01045 0.45
"Gaia DR2 5290767493783186944" 17.66575 2.25172 0.51381 0.00658 0.48470 0.01018 0.31
"Gaia DR2 5290012399877777408" 17.67059 2.18067 0.51563 0.00665 0.48693 0.01036 0.35
"Gaia DR2 5290736604381644544" 17.67404 2.48095 0.50594 0.00655 0.47504 0.01013 0.30
"Gaia DR2 5290804391846564736" 17.68048 2.60873 0.50138 0.00649 0.46504 0.01303 0.80
"Gaia DR2 5289868677389165952" 17.68082 2.47848 0.50545 0.00659 0.47437 0.01027 0.28
"Gaia DR2 5290740624470939520" 17.68833 2.37106 0.50807 0.00655 0.47813 0.00940 0.17
"Gaia DR2 5290803051816290176" 17.69100 2.54874 0.50234 0.00655 0.46937 0.01141 0.57
"Gaia DR2 5290920733919487488" 17.69217 2.81070 0.49424 0.00653 0.43856 0.01396 0.71
"Gaia DR2 5290721314298300672" 17.69258 2.37980 0.50736 0.00655 0.47733 0.00945 0.16
"Gaia DR2 5290763812994440960" 17.69692 2.50159 0.50325 0.00653 0.47149 0.01072 0.36
"Gaia DR2 5290874455652206464" 17.69831 2.74314 0.49576 0.00658 0.44449 0.01542 0.76
