# Subset of stars selected as members
ID Mag Col Mass_mu Mass_std Mass_binar_mu Mass_binar_std P_binar
"Gaia DR2 5290688221571624704" 17.69914 2.40027 0.50652 0.01073 0.47425 0.01505 0.15
"Gaia DR2 5290832983443096704" 17.70031 2.47011 0.50426 0.01091 0.47065 0.01485 0.19
"Gaia DR2 5289975982852929408" 17.70246 2.50404 0.50300 0.01066 0.46881 0.01512 0.31
"Gaia DR2 5290826317659220352" 17.70302 2.38571 0.50662 0.01071 0.47445 0.01505 0.17
"Gaia DR2 5290834701435001088" 17.70316 2.42616 0.50539 0.01080 0.47284 0.01508 0.13
"Gaia DR2 5290803876450455424" 17.70852 2.63023 0.49864 0.01075 0.45839 0.01775 0.76
"Gaia DR2 5290972277826087424" 17.70984 2.53490 0.50138 0.01069 0.46640 0.01533 0.42
"Gaia DR2 5290650601957393920" 17.71510 2.48534 0.50241 0.01071 0.46866 0.01489 0.22
"Gaia DR2 5290767493787264128" 17.71601 2.34534 0.50663 0.01074 0.47508 0.01519 0.24
"Gaia DR2 5290718359360871680" 17.71784 2.77257 0.49329 0.01083 0.44043 0.01762 0.75
"Gaia DR2 5290638541688786688" 17.71988 2.49025 0.50186 0.01069 0.46778 0.01485 0.23
"Gaia DR2 5290715988538836224" 17.72263 2.74777 0.49363 0.01078 0.44187 0.01781 0.77
"Gaia DR2 5290412312873746688" 17.72285 2.48191 0.50184 0.01069 0.46792 0.01479 0.20
"Gaia DR2 5289882348267322624" 17.72554 2.51061 0.50063 0.01077 0.46627 0.01503 0.30
"Gaia DR2 5290658573416344960" 17.73486 2.55032 0.49862 0.01077 0.46315 0.01579 0.45
"Gaia DR2 5289960452251363968" 17.73508 2.54654 0.49869 0.01073 0.46345 0.01575 0.44
"Gaia DR2 5291061235188474624" 17.73515 2.12862 0.51148 0.01074 0.48187 0.01528 0.38
"Gaia DR2 5290698288975017344" 17.73651 2.72921 0.49290 0.01089 0.44265 0.01804 0.79
"Gaia DR2 5290671973714254592" 17.73758 2.58996 0.49711 0.01096 0.46003 0.01639 0.61
"Gaia DR2 5290748488550853376" 17.74110 2.49166 0.49981 0.01077 0.46586 0.01503 0.21
"Gaia DR2 5290994676078620800" 17.75006 2.49825 0.49875 0.01078 0.46458 0.01514 0.23
"Gaia DR2 5289105062266063488" 17.75020 2.88882 0.48671 0.01087 0.43189 0.01762 0.67
"Gaia DR2 5290810409100466048" 17.75296 2.46559 0.49944 0.01071 0.46578 0.01512 0.14
"Gaia DR2 5290671011641479296" 17.75485 2.55687 0.49648 0.01096 0.46091 0.01582 0.45
"Gaia DR2 5290745086936635392" 17.75485 2.52962 0.49740 0.01090 0.46238 0.01552 0.34
"Gaia DR2 5290658985733281280" 17.75500 2.46160 0.49936 0.01072 0.46569 0.01510 0.13
"Gaia DR2 5290757593881558272" 17.75543 2.46111 0.49932 0.01070 0.46569 0.01510 0.13
"Gaia DR2 5290725364449817088" 17.75667 2.06361 0.51148 0.01075 0.48249 0.01560 0.40
"Gaia DR2 5290825110768202240" 17.75682 2.37835 0.50180 0.01069 0.46916 0.01493 0.21
"Gaia DR2 5290735333071202944" 17.76069 2.55769 0.49590 0.01093 0.46031 0.01576 0.45
"Gaia DR2 5290420322989624064" 17.76216 2.56217 0.49559 0.01086 0.45991 0.01581 0.46
"Gaia DR2 5290615795542467712" 17.76333 2.53468 0.49639 0.01100 0.46135 0.01556 0.35
"Gaia DR2 5290877097054512128" 17.76377 2.53086 0.49645 0.01099 0.46158 0.01537 0.34
"Gaia DR2 5289874342447986560" 17.76473 2.60469 0.49406 0.01078 0.45634 0.01647 0.63
"Gaia DR2 5290936062661647616" 17.76642 2.35651 0.50158 0.01068 0.46921 0.01510 0.25
"Gaia DR2 5290815112083961472" 17.76686 2.33816 0.50207 0.01070 0.47008 0.01520 0.27
"Gaia DR2 5291043333764767232" 17.76937 2.68738 0.49108 0.01083 0.44561 0.01869 0.81
"Gaia DR2 5290632833672899072" 17.77055 2.49955 0.49679 0.01104 0.46223 0.01557 0.21
"Gaia DR2 5290822469368226176" 17.77269 2.36961 0.50050 0.01081 0.46811 0.01522 0.23
"Gaia DR2 5289896057802949120" 17.77358 2.52557 0.49562 0.01087 0.46071 0.01549 0.30
"Gaia DR2 5290855042400243712" 17.77499 2.59405 0.49340 0.01085 0.45603 0.01615 0.57
"Gaia DR2 5290745258735333120" 17.77625 2.50935 0.49589 0.01095 0.46144 0.01532 0.24
"Gaia DR2 5290864594407311360" 17.77916 2.58029 0.49342 0.01083 0.45666 0.01571 0.51
"Gaia DR2 5290775735823905792" 17.78094 2.52590 0.49490 0.01080 0.45999 0.01556 0.29
"Gaia DR2 5290814875866393984" 17.78236 2.28554 0.50226 0.01072 0.47109 0.01571 0.31
"Gaia DR2 5290948427870649600" 17.78393 2.25727 0.50294 0.01071 0.47173 0.01582 0.33
"Gaia DR2 5290673756120589440" 17.79915 2.23157 0.50235 0.01070 0.47143 0.01590 0.35
"Gaia DR2 5291167681656343552" 17.79998 2.57148 0.49178 0.01080 0.45537 0.01529 0.45
"Gaia DR2 5290663516918045824" 17.80287 2.49323 0.49384 0.01086 0.45939 0.01506 0.16
"Gaia DR2 5290673279384144384" 17.80485 2.35001 0.49820 0.01093 0.46561 0.01551 0.27
"Gaia DR2 5290673446882839424" 17.81890 2.36293 0.49635 0.01095 0.46355 0.01574 0.26
"Gaia DR2 5290686434865193344" 17.82052 2.56807 0.48992 0.01100 0.45333 0.01502 0.41
"Gaia DR2 5290643248973207296" 17.82060 2.57484 0.48972 0.01103 0.45295 0.01510 0.44
"Gaia DR2 5290712204667460992" 17.82246 2.51368 0.49139 0.01086 0.45585 0.01498 0.20
"Gaia DR2 5290713475977840256" 17.83024 2.77172 0.48275 0.01098 0.43135 0.01800 0.78
"Gaia DR2 5290667438228927104" 17.83180 2.79569 0.48191 0.01099 0.42934 0.01794 0.75
"Gaia DR2 5289860396691983616" 17.83274 2.56315 0.48893 0.01110 0.45220 0.01526 0.37
"Gaia DR2 5290739829899616384" 17.83949 2.44446 0.49190 0.01084 0.45755 0.01531 0.15
"Gaia DR2 5290769211774213248" 17.84596 2.66166 0.48459 0.01096 0.44328 0.01692 0.72
"Gaia DR2 5290732034536302080" 17.85097 2.55035 0.48755 0.01104 0.45091 0.01517 0.30
"Gaia DR2 5290667124690661248" 17.85623 2.72685 0.48170 0.01103 0.43389 0.01790 0.81
"Gaia DR2 5291190114271085184" 17.85743 2.53101 0.48753 0.01103 0.45128 0.01498 0.22
"Gaia DR2 5290724505456170368" 17.85839 2.39037 0.49180 0.01083 0.45806 0.01554 0.24
"Gaia DR2 5290734267919314176" 17.86080 2.61068 0.48475 0.01092 0.44600 0.01545 0.52
"Gaia DR2 5290827382810841472" 17.86975 2.61960 0.48351 0.01091 0.44452 0.01556 0.55
"Gaia DR2 5290758143637597696" 17.87137 2.55870 0.48526 0.01089 0.44823 0.01499 0.30
"Gaia DR2 5290909292126727424" 17.87975 2.58702 0.48355 0.01090 0.44536 0.01498 0.41
"Gaia DR2 5290690798552127232" 17.88016 2.59627 0.48328 0.01096 0.44483 0.01522 0.44
"Gaia DR2 5290757082787103872" 17.88049 2.94478 0.47250 0.01101 0.41547 0.01785 0.66
"Gaia DR2 5289999927291775488" 17.88384 2.44504 0.48762 0.01106 0.45265 0.01522 0.17
"Gaia DR2 5290734916457109504" 17.88524 2.57718 0.48333 0.01091 0.44533 0.01480 0.36
"Gaia DR2 5290717500367250688" 17.88680 2.59171 0.48284 0.01098 0.44450 0.01498 0.41
"Gaia DR2 5290416539121576448" 17.88836 2.53957 0.48429 0.01092 0.44720 0.01498 0.21
"Gaia DR2 5290817487206438400" 17.88845 2.36118 0.48985 0.01101 0.45658 0.01549 0.28
"Gaia DR2 5290633559526975360" 17.88919 2.57362 0.48311 0.01097 0.44513 0.01479 0.34
"Gaia DR2 5290732412493419392" 17.89125 2.99531 0.46985 0.01095 0.41176 0.01776 0.65
"Gaia DR2 5289982953580850304" 17.89647 2.52745 0.48380 0.01094 0.44697 0.01493 0.17
"Gaia DR2 5290760965437190528" 17.89738 2.56077 0.48281 0.01096 0.44498 0.01467 0.28
"Gaia DR2 5290951936860757120" 17.89738 2.64413 0.48019 0.01111 0.43968 0.01582 0.61
"Gaia DR2 5291028868311052032" 17.89987 2.56050 0.48256 0.01101 0.44480 0.01468 0.27
"Gaia DR2 5291110197815595648" 17.90112 2.56530 0.48226 0.01102 0.44451 0.01470 0.29
"Gaia DR2 5290726399539432960" 17.90204 2.19410 0.49361 0.01097 0.46214 0.01665 0.37
"Gaia DR2 5290805079041343488" 17.90271 2.85985 0.47304 0.01107 0.41834 0.01812 0.72
"Gaia DR2 5290934443456996992" 17.90337 2.50998 0.48366 0.01092 0.44702 0.01487 0.14
"Gaia DR2 5289791604197469568" 17.90371 2.56675 0.48207 0.01107 0.44401 0.01472 0.29
"Gaia DR2 5290324558098816768" 17.90379 3.01139 0.46823 0.01097 0.40958 0.01749 0.64
"Gaia DR2 5290937059094104192" 17.90413 2.53650 0.48290 0.01097 0.44545 0.01472 0.19
"Gaia DR2 5290747354679431040" 17.90471 2.59570 0.48104 0.01112 0.44238 0.01487 0.41
"Gaia DR2 5289917601357557248" 17.90823 2.84704 0.47292 0.01110 0.41871 0.01814 0.73
"Gaia DR2 5291007457901543296" 17.90932 2.71192 0.47686 0.01101 0.43164 0.01813 0.79
"Gaia DR2 5290780168230777600" 17.91100 2.53222 0.48236 0.01101 0.44494 0.01457 0.17
"Gaia DR2 5290725506186311936" 17.91150 2.41369 0.48585 0.01095 0.45083 0.01514 0.23
"Gaia DR2 5290712788784793216" 17.91218 2.64067 0.47883 0.01099 0.43847 0.01584 0.58
"Gaia DR2 5290868575839207808" 17.91614 2.57343 0.48066 0.01115 0.44239 0.01460 0.31
"Gaia DR2 5290703477295735040" 17.91690 2.65778 0.47773 0.01094 0.43658 0.01621 0.63
"Gaia DR2 5289717009205630848" 17.92454 2.63506 0.47768 0.01098 0.43760 0.01551 0.54
"Gaia DR2 5289932895741176448" 17.92898 2.50191 0.48168 0.01111 0.44415 0.01473 0.13
"Gaia DR2 5290867721143463168" 17.95030 2.49531 0.47966 0.01105 0.44238 0.01465 0.14
"Gaia DR2 5290750309616954368" 17.95048 2.51382 0.47913 0.01103 0.44169 0.01474 0.13
"Gaia DR2 5290659672927983232" 17.95170 2.84719 0.46860 0.01110 0.41415 0.01825 0.74
"Gaia DR2 5290816452115055104" 17.95450 2.42978 0.48141 0.01119 0.44469 0.01502 0.23
"Gaia DR2 5289990890679814144" 17.96029 2.59758 0.47549 0.01101 0.43606 0.01458 0.34
"Gaia DR2 5290643175952709632" 17.96470 2.61115 0.47480 0.01099 0.43474 0.01509 0.39
"Gaia DR2 5290934993212809216" 17.96611 2.55802 0.47626 0.01111 0.43780 0.01428 0.19
"Gaia DR2 5290764160892663168" 17.97241 2.51153 0.47698 0.01101 0.43943 0.01465 0.13
"Gaia DR2 5290690798557190912" 17.97500 2.60132 0.47411 0.01095 0.43433 0.01487 0.34
"Gaia DR2 5291063120677146368" 17.98153 2.59267 0.47369 0.01109 0.43407 0.01483 0.30
"Gaia DR2 5289721544691267840" 17.98189 2.67241 0.47111 0.01118 0.42909 0.01642 0.61
"Gaia DR2 5290656541892456960" 17.98891 2.85966 0.46463 0.01114 0.40946 0.01802 0.74
"Gaia DR2 5290657778844099328" 17.99090 2.93828 0.46198 0.01108 0.40408 0.01696 0.69
"Gaia DR2 5289908534686932992" 17.99135 2.55101 0.47407 0.01094 0.43515 0.01435 0.16
"Gaia DR2 5289931310893785856" 17.99335 2.62575 0.47149 0.01117 0.43136 0.01491 0.41
"Gaia DR2 5290931149219012096" 17.99562 2.49245 0.47534 0.01104 0.43745 0.01450 0.15
"Gaia DR2 5290032191087277312" 17.99616 2.62996 0.47108 0.01117 0.43082 0.01484 0.43
"Gaia DR2 5290713583357155968" 18.00410 2.59285 0.47147 0.01116 0.43195 0.01425 0.27
"Gaia DR2 5291003648267134464" 18.00640 2.60455 0.47084 0.01124 0.43146 0.01438 0.31
"Gaia DR2 5291038828341882624" 18.00759 2.65310 0.46914 0.01100 0.42774 0.01551 0.50
"Gaia DR2 5290818788580295296" 18.00824 2.71309 0.46732 0.01107 0.42333 0.01757 0.72
"Gaia DR2 5290861948707682432" 18.01229 3.06712 0.45593 0.01126 0.39451 0.01646 0.64
"Gaia DR2 5290653312075649792" 18.01377 2.94532 0.45964 0.01105 0.40067 0.01655 0.69
"Gaia DR2 5290886511619756288" 18.01497 2.58710 0.47052 0.01117 0.43134 0.01423 0.24
"Gaia DR2 5290822778605785984" 18.01590 2.49623 0.47340 0.01118 0.43463 0.01459 0.16
"Gaia DR2 5290773021404514944" 18.02035 2.88643 0.46072 0.01111 0.40394 0.01744 0.73
"Gaia DR2 5289980685837968768" 18.02632 2.52413 0.47145 0.01116 0.43253 0.01419 0.13
"Gaia DR2 5290000099090504704" 18.02782 2.23889 0.48030 0.01122 0.44567 0.01569 0.37
"Gaia DR2 5290738764747702656" 18.02875 2.53137 0.47096 0.01124 0.43189 0.01409 0.13
"Gaia DR2 5290739112642551552" 18.02885 2.71695 0.46524 0.01114 0.42073 0.01768 0.71
"Gaia DR2 5290397709985228800" 18.03195 2.77673 0.46307 0.01127 0.41453 0.01815 0.82
"Gaia DR2 5290815528701343744" 18.03251 2.67120 0.46635 0.01110 0.42410 0.01645 0.54
"Gaia DR2 5290735985906344704" 18.03345 2.56330 0.46943 0.01101 0.43022 0.01444 0.16
"Gaia DR2 5290023532433019776" 18.03562 2.63244 0.46717 0.01103 0.42626 0.01539 0.38
"Gaia DR2 5290744056147578624" 18.03666 2.52110 0.47046 0.01116 0.43160 0.01403 0.14
"Gaia DR2 5291254641859989376" 18.03722 2.59280 0.46823 0.01111 0.42813 0.01457 0.23
"Gaia DR2 5289968900449081472" 18.03845 2.64969 0.46643 0.01108 0.42494 0.01577 0.45
"Gaia DR2 5290729079598995712" 18.03949 2.61655 0.46725 0.01106 0.42678 0.01502 0.32
"Gaia DR2 5290639224584005632" 18.04290 2.66781 0.46534 0.01113 0.42368 0.01581 0.52
"Gaia DR2 5290814875866396032" 18.04585 2.30760 0.47626 0.01116 0.44010 0.01505 0.35
"Gaia DR2 5290834289117924992" 18.04652 2.50590 0.46993 0.01112 0.43122 0.01403 0.16
"Gaia DR2 5289991234277174272" 18.04919 2.56928 0.46783 0.01108 0.42781 0.01468 0.16
"Gaia DR2 5290039926325737856" 18.05158 2.75053 0.46188 0.01111 0.41604 0.01710 0.78
"Gaia DR2 5290669736030739328" 18.05158 2.61515 0.46621 0.01105 0.42548 0.01500 0.30
"Gaia DR2 5290667541308087040" 18.05398 2.64746 0.46500 0.01117 0.42375 0.01527 0.42
"Gaia DR2 5290882354094540032" 18.05618 2.61700 0.46562 0.01107 0.42502 0.01486 0.30
"Gaia DR2 5290816864430819328" 18.05657 2.49372 0.46934 0.01101 0.43061 0.01420 0.18
"Gaia DR2 5290718320700928512" 18.05715 2.53743 0.46807 0.01108 0.42863 0.01448 0.13
"Gaia DR2 5290828138720264192" 18.05859 2.49127 0.46918 0.01103 0.43052 0.01421 0.19
"Gaia DR2 5290765290463208960" 18.05878 2.60339 0.46584 0.01105 0.42532 0.01482 0.24
"Gaia DR2 5290802708218831104" 18.05936 2.65656 0.46408 0.01121 0.42253 0.01579 0.45
"Gaia DR2 5290797833436391680" 18.05946 2.62610 0.46514 0.01118 0.42437 0.01486 0.33
"Gaia DR2 5289945467106145152" 18.06071 2.65153 0.46410 0.01122 0.42274 0.01564 0.43
"Gaia DR2 5290753333274052736" 18.06905 2.55242 0.46647 0.01113 0.42633 0.01477 0.13
"Gaia DR2 5290690665411637632" 18.07031 2.61894 0.46422 0.01124 0.42372 0.01475 0.29
"Gaia DR2 5290737287278897536" 18.07353 2.67241 0.46225 0.01117 0.42037 0.01542 0.50
"Gaia DR2 5290664307192046464" 18.07813 2.70758 0.46061 0.01118 0.41746 0.01577 0.63
"Gaia DR2 5290935341107127424" 18.07960 2.79681 0.45780 0.01112 0.40794 0.01787 0.82
"Gaia DR2 5290690351875533824" 18.08009 2.72392 0.46001 0.01107 0.41595 0.01618 0.68
"Gaia DR2 5290916855564123008" 18.08236 2.52975 0.46580 0.01108 0.42584 0.01470 0.14
"Gaia DR2 5290698980468082816" 18.08265 2.71018 0.46013 0.01111 0.41686 0.01577 0.63
"Gaia DR2 5290720004328212992" 18.09513 2.88857 0.45331 0.01114 0.39640 0.01759 0.76
"Gaia DR2 5291061746287440384" 18.09653 2.18120 0.47526 0.01110 0.43998 0.01592 0.39
"Gaia DR2 5291191939634154624" 18.09693 2.44231 0.46712 0.01109 0.42822 0.01470 0.26
"Gaia DR2 5290922043888600192" 18.10937 2.70861 0.45756 0.01110 0.41395 0.01607 0.59
"Gaia DR2 5290727700911375488" 18.11008 2.68097 0.45843 0.01111 0.41604 0.01537 0.48
"Gaia DR2 5289892518749821568" 18.11464 2.58399 0.46085 0.01113 0.42058 0.01427 0.15
"Gaia DR2 5291116829241515136" 18.11718 2.13176 0.47489 0.01105 0.43969 0.01620 0.40
"Gaia DR2 5290031748703443968" 18.11789 2.83774 0.45269 0.01116 0.40012 0.01855 0.82
"Gaia DR2 5290629878735413248" 18.11789 2.60824 0.45994 0.01110 0.41907 0.01449 0.20
"Gaia DR2 5290778866860529152" 18.11850 2.67919 0.45759 0.01107 0.41514 0.01518 0.47
"Gaia DR2 5290939704793730816" 18.11880 2.65623 0.45837 0.01112 0.41671 0.01487 0.37
"Gaia DR2 5290645100099590784" 18.12237 2.68393 0.45711 0.01120 0.41432 0.01526 0.48
"Gaia DR2 5290658328599099136" 18.12678 2.58450 0.45979 0.01113 0.41928 0.01432 0.14
"Gaia DR2 5290021848806086400" 18.12688 2.85023 0.45146 0.01118 0.39741 0.01867 0.81
"Gaia DR2 5290868197882034560" 18.13150 2.65420 0.45714 0.01119 0.41518 0.01465 0.35
"Gaia DR2 5290949978355787904" 18.13254 2.74765 0.45410 0.01124 0.40862 0.01726 0.71
"Gaia DR2 5290938600984134016" 18.13605 2.95548 0.44725 0.01144 0.38628 0.01669 0.72
"Gaia DR2 5290914725263857792" 18.13874 2.74037 0.45367 0.01121 0.40861 0.01709 0.68
"Gaia DR2 5290775911923208960" 18.13957 2.66035 0.45618 0.01135 0.41407 0.01474 0.36
"Gaia DR2 5290764190951339264" 18.14175 2.89786 0.44861 0.01134 0.39032 0.01771 0.77
"Gaia DR2 5290821507295705344" 18.14519 2.36093 0.46509 0.01119 0.42619 0.01472 0.33
"Gaia DR2 5290778999999324032" 18.14540 2.57021 0.45843 0.01112 0.41808 0.01409 0.13
"Gaia DR2 5290752783518401920" 18.14665 2.97208 0.44568 0.01128 0.38436 0.01652 0.71
"Gaia DR2 5290810370441063808" 18.14738 2.81322 0.45057 0.01116 0.39988 0.01880 0.83
"Gaia DR2 5291245850063582080" 18.14885 2.72113 0.45325 0.01122 0.40924 0.01638 0.60
"Gaia DR2 5290723886978716800" 18.15168 2.42729 0.46219 0.01128 0.42330 0.01433 0.29
"Gaia DR2 5290948977626460544" 18.16085 2.52891 0.45819 0.01112 0.41817 0.01393 0.18
"Gaia DR2 5291050514946257152" 18.16180 2.54798 0.45744 0.01116 0.41734 0.01389 0.15
"Gaia DR2 5290700659797002752" 18.16212 2.72038 0.45200 0.01112 0.40795 0.01642 0.58
"Gaia DR2 5290667296489348736" 18.16244 2.49126 0.45913 0.01115 0.41956 0.01422 0.23
"Gaia DR2 5290672519169703936" 18.16456 2.48334 0.45913 0.01114 0.41968 0.01429 0.24
"Gaia DR2 5290710903297630336" 18.16573 2.62214 0.45481 0.01135 0.41326 0.01447 0.20
"Gaia DR2 5290022948317736576" 18.16882 2.62294 0.45446 0.01133 0.41296 0.01458 0.20
"Gaia DR2 5289857544830152704" 18.17223 2.71024 0.45136 0.01114 0.40768 0.01623 0.52
"Gaia DR2 5289995701043259520" 18.17331 2.63623 0.45352 0.01120 0.41198 0.01487 0.23
"Gaia DR2 5289825689058341376" 18.17384 2.74393 0.45015 0.01119 0.40499 0.01723 0.65
"Gaia DR2 5290730935024796544" 18.17975 2.60884 0.45380 0.01129 0.41259 0.01455 0.16
"Gaia DR2 5289991543514850432" 18.18147 2.61759 0.45328 0.01126 0.41196 0.01485 0.17
"Gaia DR2 5290634001904112000" 18.18158 2.63579 0.45271 0.01118 0.41108 0.01478 0.22
"Gaia DR2 5290634143642439168" 18.18191 2.49247 0.45725 0.01122 0.41733 0.01395 0.24
"Gaia DR2 5290762442905915648" 18.18201 2.59209 0.45407 0.01131 0.41311 0.01437 0.14
"Gaia DR2 5290835727927468416" 18.18526 2.76167 0.44863 0.01128 0.40208 0.01789 0.70
"Gaia DR2 5290933721902419072" 18.18688 2.80262 0.44698 0.01140 0.39721 0.01833 0.81
"Gaia DR2 5289845171030785408" 18.18829 2.64297 0.45187 0.01112 0.41006 0.01504 0.24
"Gaia DR2 5291001758481460096" 18.19285 2.70662 0.44946 0.01118 0.40595 0.01602 0.48
"Gaia DR2 5290927640228699264" 18.19405 2.69458 0.44975 0.01114 0.40661 0.01575 0.43
"Gaia DR2 5290754535865038976" 18.19820 2.60788 0.45196 0.01113 0.41080 0.01466 0.14
"Gaia DR2 5290766218179110656" 18.19898 2.06920 0.46872 0.01123 0.43315 0.01666 0.42
"Gaia DR2 5289707628996647424" 18.20021 2.84682 0.44428 0.01117 0.39089 0.01860 0.84
"Gaia DR2 5290719488932101504" 18.20164 2.65387 0.45019 0.01120 0.40806 0.01508 0.26
"Gaia DR2 5290016179449125888" 18.20200 2.75881 0.44688 0.01144 0.39997 0.01777 0.67
"Gaia DR2 5290695681933277056" 18.20378 2.91601 0.44188 0.01125 0.38246 0.01791 0.78
"Gaia DR2 5290652251220975744" 18.20794 2.69544 0.44841 0.01143 0.40461 0.01644 0.42
"Gaia DR2 5290769894668323584" 18.21333 2.54313 0.45243 0.01125 0.41195 0.01450 0.18
"Gaia DR2 5290633353368536704" 18.22246 2.84289 0.44225 0.01129 0.38934 0.01890 0.84
"Gaia DR2 5290929877906452224" 18.22492 0.82696 0.50580 0.01127 0.48168 0.01868 0.47
"Gaia DR2 5290765496621671296" 18.22604 2.55485 0.45080 0.01115 0.41006 0.01447 0.17
"Gaia DR2 5290885377749126016" 18.22731 2.66166 0.44744 0.01143 0.40442 0.01609 0.26
"Gaia DR2 5290701179491495808" 18.23431 2.73614 0.44438 0.01116 0.39926 0.01674 0.55
"Gaia DR2 5289814281625892864" 18.23487 2.68608 0.44585 0.01134 0.40218 0.01603 0.35
"Gaia DR2 5289961753622302464" 18.23647 2.70923 0.44492 0.01123 0.40068 0.01633 0.44
"Gaia DR2 5290793916426232576" 18.23729 2.65033 0.44678 0.01146 0.40405 0.01573 0.21
"Gaia DR2 5290719901249005184" 18.23778 2.45429 0.45283 0.01129 0.41298 0.01411 0.29
"Gaia DR2 5290939803575122048" 18.23877 2.81071 0.44175 0.01126 0.39178 0.01870 0.79
"Gaia DR2 5290723783899479424" 18.24241 2.88979 0.43876 0.01151 0.38224 0.01891 0.82
"Gaia DR2 5290815902358678784" 18.24413 2.42827 0.45296 0.01127 0.41343 0.01413 0.31
"Gaia DR2 5290923139104002816" 18.24472 2.52187 0.45004 0.01118 0.40962 0.01447 0.23
"Gaia DR2 5290643725709943936" 18.24515 2.69706 0.44453 0.01115 0.40049 0.01629 0.37
"Gaia DR2 5290737562156829312" 18.24951 2.65497 0.44538 0.01126 0.40234 0.01568 0.22
"Gaia DR2 5290929121994729088" 18.25028 2.74629 0.44246 0.01126 0.39678 0.01668 0.57
"Gaia DR2 5290773502440935168" 18.25196 2.97596 0.43516 0.01138 0.37348 0.01737 0.73
"Gaia DR2 5290689802120752896" 18.25416 2.47687 0.45052 0.01114 0.41039 0.01445 0.28
"Gaia DR2 5291467092417748352" 18.25500 2.74487 0.44208 0.01130 0.39658 0.01668 0.55
"Gaia DR2 5291103115412870016" 18.25946 2.73094 0.44206 0.01127 0.39716 0.01620 0.49
"Gaia DR2 5291088134564605440" 18.26018 2.56497 0.44718 0.01141 0.40569 0.01503 0.17
"Gaia DR2 5290656335732810240" 18.26303 2.67426 0.44349 0.01125 0.39992 0.01576 0.26
"Gaia DR2 5290327998370112640" 18.26310 2.08699 0.46186 0.01142 0.42479 0.01558 0.42
"Gaia DR2 5290843424512802816" 18.26351 2.67347 0.44347 0.01126 0.39991 0.01577 0.26
"Gaia DR2 5290738391088122496" 18.26509 2.59986 0.44561 0.01131 0.40355 0.01529 0.13
"Gaia DR2 5291033158984827392" 18.26593 2.54824 0.44712 0.01142 0.40579 0.01502 0.20
"Gaia DR2 5289987454706663808" 18.26775 2.78892 0.43942 0.01154 0.39108 0.01797 0.70
"Gaia DR2 5290934241595488128" 18.26896 2.60505 0.44497 0.01126 0.40270 0.01526 0.13
"Gaia DR2 5289886093478644992" 18.27020 2.69271 0.44218 0.01131 0.39821 0.01539 0.32
"Gaia DR2 5288347155156539392" 18.27156 2.86590 0.43658 0.01128 0.38250 0.01929 0.84
"Gaia DR2 5289996491317284608" 18.27263 2.85394 0.43685 0.01126 0.38389 0.01914 0.84
"Gaia DR2 5291105829833067136" 18.27502 2.41797 0.45030 0.01120 0.41076 0.01441 0.33
"Gaia DR2 5289932376045727232" 18.27516 2.61342 0.44409 0.01121 0.40185 0.01514 0.13
"Gaia DR2 5290654858263942656" 18.28149 2.74129 0.43957 0.01157 0.39409 0.01650 0.51
"Gaia DR2 5290723302863151232" 18.28538 2.55107 0.44507 0.01125 0.40352 0.01511 0.20
"Gaia DR2 5290768077902823936" 18.28552 2.72319 0.43971 0.01158 0.39501 0.01604 0.43
"Gaia DR2 5290929809189507840" 18.28898 2.59458 0.44340 0.01121 0.40144 0.01478 0.14
"Gaia DR2 5290689084863589120" 18.29022 2.65144 0.44159 0.01119 0.39831 0.01464 0.17
"Gaia DR2 5290714682868692608" 18.29378 2.70765 0.43942 0.01151 0.39509 0.01572 0.36
"Gaia DR2 5290727048076320896" 18.29445 2.70361 0.43949 0.01153 0.39520 0.01571 0.34
"Gaia DR2 5289892935364187520" 18.29584 2.62638 0.44177 0.01126 0.39888 0.01462 0.13
"Gaia DR2 5290964714385286272" 18.30457 2.79484 0.43548 0.01129 0.38773 0.01752 0.68
"Gaia DR2 5290811298154081280" 18.30558 3.01606 0.42839 0.01143 0.36518 0.01630 0.71
"Gaia DR2 5290665990819206272" 18.30809 3.03822 0.42753 0.01143 0.36377 0.01610 0.70
"Gaia DR2 5290835212531386880" 18.31175 2.61840 0.44053 0.01141 0.39752 0.01467 0.13
"Gaia DR2 5290702588240618624" 18.31828 2.82929 0.43321 0.01137 0.38343 0.01842 0.77
"Gaia DR2 5290735741088459008" 18.32341 2.67059 0.43757 0.01134 0.39380 0.01525 0.19
"Gaia DR2 5290718389420413440" 18.32437 3.10636 0.42377 0.01184 0.35864 0.01574 0.67
"Gaia DR2 5290736222126960640" 18.32659 2.61192 0.43911 0.01148 0.39659 0.01460 0.14
"Gaia DR2 5291149157460319616" 18.32927 2.73088 0.43511 0.01127 0.39032 0.01603 0.40
"Gaia DR2 5290817689067189120" 18.33048 2.45547 0.44361 0.01119 0.40282 0.01467 0.31
"Gaia DR2 5290710147383386496" 18.33098 2.84412 0.43143 0.01161 0.38098 0.01858 0.79
"Gaia DR2 5290749622422158464" 18.33362 2.66094 0.43678 0.01125 0.39329 0.01517 0.16
"Gaia DR2 5290654205428930688" 18.33539 3.02660 0.42523 0.01147 0.36187 0.01647 0.72
"Gaia DR2 5291167677362216832" 18.34024 2.44791 0.44298 0.01120 0.40218 0.01461 0.32
"Gaia DR2 5290765187385453184" 18.34331 2.53826 0.43978 0.01145 0.39768 0.01433 0.24
