DR2Name _x _y RA_ICRS DE_ICRS Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BP-RP e_BP-RP
"Gaia DR2 5290774567592900608" 0.408457 0.156733 120.34862526183 -60.59398727013 "" "" "" "" "" "" 21.04280916142622 0.02471478124218285 "" ""
"Gaia DR2 5290774571894031360" 0.410684 0.153823 120.35323503612 -60.59686817006 "" "" "" "" "" "" 20.926205582591493 0.01622468447693868 1.9303634052460126 0.4210811276810398
"Gaia DR2 5290774636312353152" 0.451185 0.144235 120.43599512662 -60.605914825 "" "" "" "" "" "" 20.855061474805872 0.014894519751143804 1.4185213536199797 0.29569349967909353
"Gaia DR2 5290774743690085376" 0.456354 0.169049 120.44581211738 -60.58103073773 "" "" "" "" "" "" 20.99814419655552 0.020284132708735032 2.018242050100664 0.1498128011069825
"Gaia DR2 5290774739392829952" 0.457874 0.160872 120.44914084552 -60.58918480012 "" "" "" "" "" "" 21.02223858507065 0.019632733388013593 "" ""
"Gaia DR2 5290774739391600768" 0.455113 0.165607 120.44338390799 -60.58448945392 "" "" "" "" "" "" 20.997566677284052 0.018117880246589866 1.3291085438811372 0.4054386148698178
"Gaia DR2 5290774846768930432" 0.462968 0.173349 120.45914976345 -60.57663668659 "" "" "" "" "" "" 21.008738244779515 0.01924697812467317 "" ""
"Gaia DR2 5290774984206659712" 0.434432 0.180634 120.40086734002 -60.56974920232 "" "" "" "" "" "" 20.643730702591235 0.01657164566232766 "" ""
"Gaia DR2 5290775014275272832" 0.438068 0.189238 120.40803004657 -60.56109711213 "" "" "" "" "" "" 20.957189551588282 0.020425720577267287 1.2705637418041746 0.5765691040380853
"Gaia DR2 5290775018567623808" 0.435639 0.183997 120.40323188679 -60.56637005061 "" "" "" "" "" "" 20.965846444761944 0.02218040141832733 1.6871003528001012 0.4811387001151497
"Gaia DR2 5290774949848146944" 0.442906 0.174431 120.41828494481 -60.57583605224 "" "" "" "" "" "" 20.807024265254498 0.01281915579029828 1.5854882293582513 0.341686737320718
"Gaia DR2 5290775014269537024" 0.447961 0.189679 120.42814337605 -60.56051977616 "" "" "" "" "" "" 19.71415612948404 0.006640000862187004 "" ""
"Gaia DR2 5290775018567623424" 0.438563 0.189245 120.40903705799 -60.56108298891 "" "" "" "" "" "" 21.088448605804146 0.02321906449539386 "" ""
"Gaia DR2 5290775121649874688" 0.448969 0.191518 120.43014294553 -60.55866710496 "" "" "" "" "" "" 20.88353386442648 0.014807211881051604 1.4890488630503285 0.2645477642847582
"Gaia DR2 5290775151708512128" 0.472379 0.208196 120.47726832193 -60.54165783452 "" "" "" "" "" "" 21.069776843752066 0.02064251547108424 "" ""
"Gaia DR2 5290775087287470208" 0.47373 0.202061 120.48019714314 -60.54777195535 "" "" "" "" "" "" 21.05035951316659 0.039575997078320754 "" ""
"Gaia DR2 5290775293446118528" 0.293916 0.063306 120.11708971891 -60.68865711471 "" "" "" "" "" "" 21.0853142612349 0.021592701282701594 "" ""
"Gaia DR2 5290775224726066176" 0.305572 0.057931 120.14100171079 -60.69392322562 "" "" "" "" "" "" 21.025343859274557 0.021871843607472758 "" ""
"Gaia DR2 5290775190367354880" 0.283715 0.052128 120.09645520274 -60.69992577264 "" "" "" "" "" "" 21.26902658163605 0.02776710350175249 "" ""
"Gaia DR2 5290775224725786496" 0.297336 0.062286 120.12409511761 -60.68964523171 "" "" "" "" "" "" 20.76253280942477 0.016523870655708546 1.1748986790938787 0.24962594539725355
"Gaia DR2 5290775430887489792" 0.314346 0.0837 120.15841155952 -60.66807037838 "" "" "" "" "" "" 21.025195787510977 0.021352466287033373 "" ""
"Gaia DR2 5290775533964115584" 0.263504 0.074984 120.05477500256 -60.67724302613 "" "" "" "" "" "" 21.004372007508834 0.01629498468539007 "" ""
"Gaia DR2 5290775637042339200" 0.301231 0.104737 120.13123980878 -60.64716000071 "" "" "" "" "" "" 20.816878625308913 0.016584442921998215 1.6274135041386693 0.37275164428576557
"Gaia DR2 5290775667104449664" 0.287837 0.097853 120.10404100431 -60.65416610089 "" "" "" "" "" "" 20.992670126875513 0.02938270871080353 0.4069515172923239 0.37061477149189664
"Gaia DR2 5290775740120227328" 0.336745 0.09276 120.20393987938 -60.65878424906 "" "" "" "" "" "" 20.593838123529146 0.01567816394944399 "" ""
"Gaia DR2 5290775946280293504" 0.352516 0.139077 120.2350904221 -60.61230206244 "" "" "" "" "" "" 20.798940177707724 0.014930783756886373 2.1090222766412197 0.4415544621983011
"Gaia DR2 5290775911920557184" 0.369559 0.131243 120.27000285403 -60.61994384543 "" "" "" "" "" "" 20.87125822762577 0.01662150019764344 1.9627053947289035 0.34532374706952795
"Gaia DR2 5290776014999885952" 0.318096 0.115274 120.16543151238 -60.63646091319 "" "" "" "" "" "" 20.860518403691767 0.0158529474793696 1.1713712113215422 0.2924293217646869
"Gaia DR2 5290776049359782912" 0.327927 0.120002 120.18537993579 -60.63163553812 "" "" "" "" "" "" 21.017082783079495 0.02194151916251783 "" ""
"Gaia DR2 5290776015000439680" 0.321004 0.115475 120.17135759328 -60.63623201952 "" "" "" "" "" "" 20.969497397674978 0.016177616716579163 1.23371041969963 0.3069590066949746
"Gaia DR2 5290776186799129600" 0.349478 0.152116 120.22861179793 -60.59929628031 "" "" "" "" "" "" 20.94254708568123 0.01747734107313202 1.839282360908097 0.17246728210875756
"Gaia DR2 5290776148142082048" 0.338153 0.137478 120.20585602815 -60.6140548634 "" "" "" "" "" "" 20.881067608611975 0.015868543299401572 1.4627437103333243 0.32846520831981024
"Gaia DR2 5290776148142086528" 0.344174 0.142271 120.21802179617 -60.60919841162 "" "" "" "" "" "" 20.835615682407248 0.015473466401005567 0.676120669000337 0.23415800638774023
"Gaia DR2 5290776186799124864" 0.362289 0.151811 120.25471363562 -60.59946014966 "" "" "" "" "" "" 20.922023702246374 0.017341044980001143 "" ""
"Gaia DR2 5290776186798583040" 0.357962 0.149407 120.2459553877 -60.60191234817 "" "" "" "" "" "" 20.999011051854865 0.023007996498124177 1.7058696320845854 0.16927430163650262
"Gaia DR2 5290776148143502976" 0.342259 0.142299 120.21411925989 -60.60919029373 "" "" "" "" "" "" 20.488638830833203 0.01146919348553377 1.9319624704413023 0.2214242501505494
"Gaia DR2 5290776152438722944" 0.347313 0.148129 120.22428924053 -60.60330663086 "" "" "" "" "" "" 20.861918778893504 0.01687341130469155 1.8889013563630606 0.2992345388503362
"Gaia DR2 5290776289876455424" 0.269507 0.092148 120.06673893544 -60.66002983851 "" "" "" "" "" "" 20.92014037791508 0.016643071854721733 0.9932106936896901 0.14986123774668958
"Gaia DR2 5290776319939496320" 0.274138 0.107106 120.07592892534 -60.64503354758 "" "" "" "" "" "" 21.16349119571497 0.033162495245061395 "" ""
"Gaia DR2 5290776457378477056" 0.292311 0.12506 120.11266692987 -60.62691991293 "" "" "" "" "" "" 20.72035192522999 0.013471659378776013 0.8851772819533821 0.20118323602756324
"Gaia DR2 5290776427317313792" 0.284328 0.112492 120.0966185637 -60.63955931099 "" "" "" "" "" "" 20.917053419570102 0.02139920932615899 1.5882720110312185 0.25937632010233813
"Gaia DR2 5290776496038661504" 0.276094 0.131862 120.07948632387 -60.62026130631 "" "" "" "" "" "" 19.608383281826008 0.014506942185440493 "" ""
"Gaia DR2 5290776461677298048" 0.304793 0.128634 120.13804487777 -60.62323025003 "" "" "" "" "" "" 20.95955635581859 0.020900374858331232 2.1759510063904983 0.1901216346378003
"Gaia DR2 5290776667835499392" 0.252357 0.142271 120.03093806946 -60.61004709924 "" "" "" "" "" "" 21.04100486320499 0.022651699091991443 "" ""
"Gaia DR2 5290776766616165504" 0.273954 0.151699 120.07478155163 -60.60044338604 "" "" "" "" "" "" 20.803517791920196 0.01577222378696785 0.22290182212855214 0.31732056492329286
"Gaia DR2 5290776770914710656" 0.26754 0.146159 120.06181061647 -60.60603718409 "" "" "" "" "" "" 20.999155595049483 0.025576988915017175 -0.10838766632616981 0.8501451459994102
"Gaia DR2 5290777045792604288" 0.320659 0.173357 120.16948063069 -60.57835586525 "" "" "" "" "" "" 21.03875369879752 0.02362145122426023 "" ""
"Gaia DR2 5290777213292815104" 0.306699 0.19463 120.14065246217 -60.55721962506 "" "" "" "" "" "" 18.54914792291141 0.0055479196002784425 1.0312017225096923 0.0227548311482295
"Gaia DR2 5290777251953533696" 0.323902 0.194053 120.17565972872 -60.55762934934 "" "" "" "" "" "" 20.849254034748416 0.015954143642032178 1.0271968714107977 0.17386388758896393
"Gaia DR2 5290777389387679872" 0.376277 0.145219 120.28336199536 -60.60589133548 "" "" "" "" "" "" 20.375510426048677 0.011190275251281039 "" ""
"Gaia DR2 5290777595547861632" 0.39746 0.180272 120.3256391796 -60.57058719877 "" "" "" "" "" "" 20.91237265021328 0.020762674216223544 1.7854672927682103 0.3628880987337736
"Gaia DR2 5290777900487588736" 0.402689 0.207486 120.33559144817 -60.54331042953 "" "" "" "" "" "" 20.900956318889175 0.018771936531646348 1.6007026288681274 0.40388019378360057
"Gaia DR2 5290777836063803392" 0.397017 0.19619 120.32433916609 -60.55467598671 "" "" "" "" "" "" 20.838354612480842 0.019702930703089344 "" ""
"Gaia DR2 5290778042224988672" 0.432378 0.212969 120.39580858156 -60.53744488939 "" "" "" "" "" "" 21.10537279929348 0.03298309776500811 "" ""
"Gaia DR2 5290778037926547456" 0.437809 0.214503 120.40680700948 -60.53583764152 "" "" "" "" "" "" 20.620025980563113 0.025296020682338275 2.0182738970047076 0.49125705143170084
"Gaia DR2 5290778145304200960" 0.446929 0.225298 120.4250437 -60.52491965532 "" "" "" "" "" "" 20.92337093682147 0.01691994076832834 1.1586437517590404 0.33077397228857375
"Gaia DR2 5290778145303679744" 0.443893 0.229264 120.41876227657 -60.52099591841 "" "" "" "" "" "" 20.563417857699644 0.01725111841398698 1.099550677289674 0.2215558785518973
"Gaia DR2 5290778145303679616" 0.443582 0.229311 120.41813007305 -60.52095232027 "" "" "" "" "" "" 20.71066722987778 0.029600280786761846 "" ""
"Gaia DR2 5290778209725241600" 0.4163 0.21369 120.36310424271 -60.53693535454 "" "" "" "" "" "" 20.749361005082765 0.01112000499649989 0.6314037407221349 0.3245922580424598
"Gaia DR2 5290778351462107776" 0.433406 0.228585 120.39747193113 -60.52181615962 "" "" "" "" "" "" 20.624111540246652 0.013363464719312488 0.4825372265238279 0.217718312109758
"Gaia DR2 5290778351463122432" 0.442867 0.237448 120.41645148961 -60.51282596813 "" "" "" "" "" "" 21.136911258638776 0.023061834842639718 "" ""
"Gaia DR2 5290778591980262656" 0.365486 0.217453 120.25971481855 -60.53378729783 "" "" "" "" "" "" 20.82744010589789 0.022027800597501607 1.0671647289030624 0.38088710783607266
"Gaia DR2 5290778591980821504" 0.361195 0.204219 120.25129192674 -60.54706815246 "" "" "" "" "" "" 21.033668274021387 0.024940277105614573 "" ""
"Gaia DR2 5290778729418141440" 0.386935 0.231607 120.3029705352 -60.51938388936 "" "" "" "" "" "" 20.965285847767554 0.018373140837383204 1.2979512771699753 0.48047069315810836
"Gaia DR2 5290778695059163520" 0.370504 0.224049 120.26976221573 -60.52713369058 "" "" "" "" "" "" 20.963046349838557 0.020702493928776423 2.0887102167735776 0.6929047764945987
"Gaia DR2 5290778793840820224" 0.361805 0.224457 120.25207297547 -60.52682421655 "" "" "" "" "" "" 20.745577748548296 0.01676007673748176 0.761356176623579 0.29388642346453736
"Gaia DR2 5290778798139257984" 0.354426 0.220727 120.23715836766 -60.53063665402 "" "" "" "" "" "" 21.036208008991757 0.01984015614591954 "" ""
"Gaia DR2 5290779004297004672" 0.366748 0.257248 120.26136324359 -60.49397995293 "" "" "" "" "" "" 20.974290320410592 0.01938259852934671 1.5528903257543263 0.4537827849462143
"Gaia DR2 5290778999999311232" 0.365907 0.256928 120.25966466677 -60.49430933951 "" "" "" "" "" "" 20.97655315557592 0.02825906084727726 2.178923006510054 0.3955756579611893
"Gaia DR2 5290779073017149568" 0.414033 0.244674 120.35769028548 -60.50598249685 "" "" "" "" "" "" 20.91504490409673 0.01729766422358447 1.8211652126404125 0.2732379421224258
"Gaia DR2 5290779137438248960" 0.413127 0.253302 120.35562679777 -60.49736748297 "" "" "" "" "" "" 20.79486071319333 0.016112652447694577 0.8292716653665266 0.35116280654731086
"Gaia DR2 5290779103078486272" 0.398637 0.239353 120.3265536793 -60.51149672531 "" "" "" "" "" "" 20.74890172580148 0.013642185139188013 1.8634610531417124 0.3113803994906255
"Gaia DR2 5290779176093625344" 0.425781 0.248223 120.38145543974 -60.50228185179 "" "" "" "" "" "" 20.2062847120279 0.018355858165568596 1.9410667678819848 0.1929320854653367
"Gaia DR2 5290779176093625216" 0.425647 0.248253 120.38118106395 -60.50225323626 "" "" "" "" "" "" 20.10021030828237 0.011105267144317388 1.9630609752411345 0.2319882829181477
"Gaia DR2 5290779210456098176" 0.437535 0.263009 120.40491847982 -60.4873404065 "" "" "" "" "" "" 20.970200913674944 0.02186214018146319 "" ""
"Gaia DR2 5290779554053973504" 0.421009 0.311559 120.37009569977 -60.43901433113 "" "" "" "" "" "" 20.927422699969096 0.017345811368080933 1.5621870094683317 0.39302252923997016
"Gaia DR2 5290779450974755712" 0.417682 0.286524 120.36400596499 -60.4640899281 "" "" "" "" "" "" 21.03083675942633 0.023124382805641282 "" ""
"Gaia DR2 5290779554053496448" 0.417575 0.304214 120.36332619015 -60.44640334651 "" "" "" "" "" "" 20.953856940081344 0.01927283565577528 1.1557637830297018 0.7617309516831742
"Gaia DR2 5290779588412591360" 0.607183 -0.047728 120.76118301644 -60.79527933645 "" "" "" "" "" "" 21.054458640950898 0.025677901744593015 "" ""
"Gaia DR2 5290779622772839296" 0.626579 -0.041748 120.80068814759 -60.78892701517 "" "" "" "" "" "" 20.9820886551128 0.016434716700773896 1.9538631191176563 0.29878487609723703
"Gaia DR2 5290779794571912448" 0.624056 -0.012459 120.79435086371 -60.75969359108 "" "" "" "" "" "" 20.98265799765587 0.017051889993120056 3.2554853371502084 1.0369134462417613
"Gaia DR2 5290779863290730368" 0.59764 -0.027646 120.74086260113 -60.77538057415 "" "" "" "" "" "" 20.87990133460321 0.01784770207429372 1.570842305719399 0.32224070322830894
"Gaia DR2 5290780035089419904" 0.636996 0.011256 120.81987318289 -60.73572943786 "" "" "" "" "" "" 21.083125591398478 0.025364476678105364 "" ""
"Gaia DR2 5290780035089420032" 0.637664 0.007076 120.82140962985 -60.73989546664 "" "" "" "" "" "" 21.009905546281292 0.021085098919961066 "" ""
"Gaia DR2 5290780206888110592" 0.655655 0.009231 120.85811912931 -60.73737830996 "" "" "" "" "" "" 20.936526604847305 0.0158624852531506 2.4361251947294065 0.41426770270226726
"Gaia DR2 5290780305670369920" 0.687464 0.017653 120.92281090914 -60.7282927799 "" "" "" "" "" "" 20.855694594075523 0.015154578736742171 0.588927706458815 0.26346016119393456
"Gaia DR2 5290780309967600384" 0.689927 0.020444 120.92772285789 -60.72544995081 "" "" "" "" "" "" 21.109205377021336 0.027111240498359217 "" ""
"Gaia DR2 5290780481765931264" 0.636067 0.035343 120.81699881734 -60.71166601951 "" "" "" "" "" "" 20.845106880593764 0.019262780900381474 0.6002468935701728 0.5091943042536589
"Gaia DR2 5290780408749584512" 0.640234 0.02055 120.82611773004 -60.72637311319 "" "" "" "" "" "" 20.997278032804147 0.01515806216226221 1.938214174163921 0.23803391106554725
"Gaia DR2 5290780653564252672" 0.673148 0.057064 120.8918507377 -60.68919481792 "" "" "" "" "" "" 21.00582546984739 0.015131761169723692 "" ""
"Gaia DR2 5290780649267777408" 0.667544 0.061534 120.88021625944 -60.68484311583 "" "" "" "" "" "" 20.870872827560873 0.019619062967899854 0.5893237011923169 0.16475592822198962
"Gaia DR2 5290780619204969344" 0.6606 0.048148 120.8665990981 -60.69836931233 "" "" "" "" "" "" 20.95177924051621 0.02233811978350291 1.2080881006451207 0.35942086558923836
"Gaia DR2 5290780614908035584" 0.658864 0.056361 120.862707343 -60.69019387208 "" "" "" "" "" "" 21.010635747536035 0.018218827989436498 "" ""
"Gaia DR2 5290780687924451584" 0.582317 -0.00967 120.70881360074 -60.75768979317 "" "" "" "" "" "" 20.94364531432943 0.015965491225118148 2.2740141596008634 0.38706823782484995
"Gaia DR2 5290780687924743040" 0.59063 -0.007353 120.72574097957 -60.75522185903 "" "" "" "" "" "" 21.09285194523094 0.040853269458746726 "" ""
"Gaia DR2 5290780924145675008" 0.615919 0.048576 120.7753021679 -60.69882841976 "" "" "" "" "" "" 20.801588022552345 0.01770932108238679 0.3944440009431638 0.9418536472307009
"Gaia DR2 5290780924145669376" 0.608508 0.04082 120.76046218874 -60.70672450114 "" "" "" "" "" "" 20.787698838908398 0.014448655658404924 1.0421418244324485 0.28768225559201377
"Gaia DR2 5290780825363403008" 0.615774 0.022105 120.77604230542 -60.72529701451 "" "" "" "" "" "" 20.93475419650972 0.01842441031184083 0.9478045562340398 0.5132146010899515
"Gaia DR2 5290780821066441088" 0.607262 0.014102 120.75894818093 -60.73345984732 "" "" "" "" "" "" 20.987223517990557 0.015290042971896787 0.35249128114239525 0.22578859184924369
"Gaia DR2 5290780928444056192" 0.61193 0.036126 120.76763673755 -60.71135223925 "" "" "" "" "" "" 20.913841575872723 0.014742680944420208 0.520926267283869 0.3981102385488293
"Gaia DR2 5290780894083539968" 0.609465 0.029004 120.7628753715 -60.71851960748 "" "" "" "" "" "" 21.162146630583678 0.0277225994251376 "" ""
"Gaia DR2 5290781031521739008" 0.567887 0.031427 120.6777912251 -60.71685848951 "" "" "" "" "" "" 20.87292987723199 0.016902699852288445 2.8230344712638313 0.5183383227819869
"Gaia DR2 5290781100241612160" 0.591518 0.042278 120.72568761385 -60.70558320922 "" "" "" "" "" "" 20.946258068156993 0.022664705635938035 0.9715621041235849 0.3411386998356568
"Gaia DR2 5290781100241310080" 0.600081 0.05092 120.74285594761 -60.69678444436 "" "" "" "" "" "" 21.017376741712603 0.024306909952910873 "" ""
"Gaia DR2 5290781302102799616" 0.633314 0.051199 120.81073344619 -60.69586815626 "" "" "" "" "" "" 21.08296942653596 0.023601093369976633 "" ""
"Gaia DR2 5290781237679542144" 0.636298 0.037226 120.81739425052 -60.70977943019 "" "" "" "" "" "" 20.66265010840047 0.02239155494072362 "" ""
"Gaia DR2 5290781272040292224" 0.639929 0.053605 120.82414868473 -60.6933317746 "" "" "" "" "" "" 20.97584551284426 0.015947938810423654 1.1590991118113934 0.5696907213057057
"Gaia DR2 5290781443837983872" 0.650353 0.067657 120.84485810895 -60.67907337745 "" "" "" "" "" "" 20.924449929411896 0.024894325359906593 "" ""
"Gaia DR2 5290781473901511040" 0.657518 0.083393 120.85883151349 -60.66319511571 "" "" "" "" "" "" 20.769530059452848 0.02701623984935091 0.376489065537033 0.18007856861001162
"Gaia DR2 5290781512558079232" 0.619939 0.063618 120.78292184084 -60.68371191173 "" "" "" "" "" "" 20.843101827014223 0.015044453852747603 2.6359284128639295 0.5911429360691426
"Gaia DR2 5290781615637382656" 0.629455 0.086043 120.80145713673 -60.66110669038 "" "" "" "" "" "" 21.14962165659309 0.02454041312022044 "" ""
"Gaia DR2 5290781615637383040" 0.62627 0.081867 120.79512491067 -60.66534419529 "" "" "" "" "" "" 20.907977759850933 0.01944836402794688 1.4790027822005634 0.4175407209522328
"Gaia DR2 5290781615636785920" 0.628119 0.088828 120.7986212993 -60.65834920056 "" "" "" "" "" "" 20.707568602381343 0.013327756691359645 -0.20832346374001887 0.2579362375525956
"Gaia DR2 5290781680059960448" 0.656362 0.102784 120.85566520763 -60.64383220516 "" "" "" "" "" "" 20.962207727599576 0.02078406267280921 1.2295279496365588 0.8241289126489542
"Gaia DR2 5290781680059945088" 0.655556 0.09173 120.8544810401 -60.65490080581 "" "" "" "" "" "" 20.75615803890864 0.014247798064548341 0.35813698098598934 0.26959636804292136
"Gaia DR2 5290781680059952384" 0.663271 0.102941 120.86974903028 -60.64353421096 "" "" "" "" "" "" 20.94282153871726 0.018956682730127742 0.8144602031294141 0.43911708044885617
"Gaia DR2 5290781649997781248" 0.645521 0.083883 120.83432989707 -60.66294805635 "" "" "" "" "" "" 20.9664073313583 0.025352474549714444 0.6093190590582687 0.08840486457173076
"Gaia DR2 5290781718716597248" 0.633914 0.094088 120.8102329049 -60.65297593634 "" "" "" "" "" "" 20.8429766340242 0.01672183219898773 0.8431885728549773 0.6107324157502058
"Gaia DR2 5290781890515284480" 0.711189 0.062457 120.96929496866 -60.68298450036 "" "" "" "" "" "" 21.03396675820327 0.025081086852538192 "" ""
"Gaia DR2 5290781821796086656" 0.720211 0.051334 120.98822466792 -60.69390329617 "" "" "" "" "" "" 21.028161066439385 0.02512571983679973 "" ""
"Gaia DR2 5290781890515063936" 0.70897 0.072668 120.96430389042 -60.67282552999 "" "" "" "" "" "" 20.822023723575363 0.012872391295264171 0.9096185415244591 0.24629244289349406
"Gaia DR2 5290781821795121920" 0.709303 0.048058 120.96609232575 -60.69742097629 "" "" "" "" "" "" 20.284231468905666 0.012188237890292922 "" ""
"Gaia DR2 5290781993594498688" 0.726417 0.076398 120.99974356087 -60.66870749673 "" "" "" "" "" "" 21.04914792291141 0.022745707914252556 "" ""
"Gaia DR2 5290781959235039872" 0.740685 0.082911 121.02855701075 -60.66187068574 "" "" "" "" "" "" 21.026825688636222 0.0261600022615689 "" ""
"Gaia DR2 5290782027954018432" 0.730767 0.085466 121.00820256351 -60.659543238 "" "" "" "" "" "" 20.803035027926132 0.011555879701537417 "" ""
"Gaia DR2 5290781924874341632" 0.722562 0.0652 120.9923907991 -60.67998904838 "" "" "" "" "" "" 20.927422699969096 0.026811493037442 "" ""
"Gaia DR2 5290781959234759936" 0.73402 0.073026 121.01541694554 -60.67190581839 "" "" "" "" "" "" 21.009467661135304 0.019695723008591973 "" ""
"Gaia DR2 5290782062316848640" 0.690352 0.066264 120.92658189443 -60.67963281167 "" "" "" "" "" "" 17.512285229955097 0.0022959828227465144 "" ""
"Gaia DR2 5290782062314264192" 0.687152 0.062003 120.92023479669 -60.68396093783 "" "" "" "" "" "" 21.131345886742242 0.021057090149453624 "" ""
"Gaia DR2 5290782165393191680" 0.697232 0.079937 120.9400240894 -60.66581503638 "" "" "" "" "" "" 20.92014037791508 0.01977266303284435 2.057934047080103 0.19689302618267587
"Gaia DR2 5290782543350591360" 0.770552 0.12121 121.08762881326 -60.62288250521 "" "" "" "" "" "" 20.87395986540814 0.021304002017079784 2.2992175674177417 0.5618856272419992
"Gaia DR2 5290782612069407104" 0.741987 0.108162 121.03002710202 -60.636597305 "" "" "" "" "" "" 20.800142943095775 0.013240331093441882 1.8675478318383618 0.2649242790980311
"Gaia DR2 5290782715149288576" 0.745613 0.132366 121.03627825444 -60.61231681212 "" "" "" "" "" "" 20.78877011300099 0.025524816965314296 0.9427968317205391 0.3116814001531152
"Gaia DR2 5290782612069122688" 0.741987 0.111949 121.02984961272 -60.63281134604 "" "" "" "" "" "" 20.17268488896892 0.008102416368289065 "" ""
"Gaia DR2 5290782783868093056" 0.779282 0.14419 121.10428842431 -60.59970047424 "" "" "" "" "" "" 20.84385328825411 0.017707063489129832 1.3821777598939562 0.27240104020762773
"Gaia DR2 5290782886947698304" 0.678611 0.088575 120.90165071388 -60.65757673284 "" "" "" "" "" "" 21.166522569126016 0.022249740625333577 "" ""
"Gaia DR2 5290783093105449216" 0.688948 0.121605 120.92130049644 -60.62433571359 "" "" "" "" "" "" 17.868209968328216 0.006520407875660272 "" ""
"Gaia DR2 5290783093105904384" 0.692823 0.125658 120.9290199515 -60.62020012368 "" "" "" "" "" "" 20.897001951747217 0.01641398387688777 -0.19269974535868784 0.5390795899575329
"Gaia DR2 5290783093106421888" 0.694496 0.122285 120.93257640161 -60.62353677701 "" "" "" "" "" "" 21.033668274021387 0.023556348398085375 "" ""
"Gaia DR2 5290783093105604864" 0.700208 0.123679 120.94415616085 -60.62201957965 "" "" "" "" "" "" 20.832387647859733 0.011421591167176157 1.1652116758486706 0.3340658890675416
"Gaia DR2 5290783260607940992" 0.672486 0.141374 120.88690664346 -60.6049188166 "" "" "" "" "" "" 20.82472853717045 0.012830738891788991 0.8497612796820881 0.20532160600533692
"Gaia DR2 5290783161825209216" 0.670668 0.108949 120.88457878181 -60.63737464714 "" "" "" "" "" "" 20.72865802168424 0.013026250034316376 "" ""
"Gaia DR2 5290783333624592256" 0.697896 0.139769 120.9387357668 -60.6059840315 "" "" "" "" "" "" 20.87164376454339 0.017138543530686595 "" ""
"Gaia DR2 5290783539782722432" 0.73043 0.16338 121.00391568097 -60.58165881101 "" "" "" "" "" "" 21.062550363541305 0.04110891165302658 "" ""
"Gaia DR2 5290783535485863808" 0.724866 0.158248 120.99282682962 -60.58691446013 "" "" "" "" "" "" 21.06270361870491 0.024878962908401893 "" ""
"Gaia DR2 5290783642862933504" 0.748435 0.169192 121.04028810653 -60.57543611366 "" "" "" "" "" "" 21.109205377021336 0.020874231989192013 "" ""
"Gaia DR2 5290783642862933376" 0.750894 0.170713 121.04522107382 -60.57385872374 "" "" "" "" "" "" 20.92769335588593 0.013747572508273884 1.6514422746229478 0.554919819260339
"Gaia DR2 5290783642861935872" 0.749413 0.172654 121.04211447249 -60.57195282013 "" "" "" "" "" "" 20.85329070241119 0.019621187475595853 0.6680776461377391 0.15936247671138107
"Gaia DR2 5290783608505345152" 0.765664 0.168765 121.07536908655 -60.57545891154 "" "" "" "" "" "" 21.055219439948296 0.027852340949823334 "" ""
"Gaia DR2 5290783780299868544" 0.709459 0.167166 120.96106330446 -60.57834190842 "" "" "" "" "" "" 20.050822091636125 0.014518088901001949 "" ""
"Gaia DR2 5290783810363795712" 0.719746 0.188215 120.98104505882 -60.55707025369 "" "" "" "" "" "" 20.892799774446466 0.014112920442650258 1.234391324839141 0.5059774876319302
"Gaia DR2 5290783947802763648" 0.741328 0.206931 121.02406601934 -60.53787210072 "" "" "" "" "" "" 20.811149776584035 0.013806551568384784 0.6247122680953261 0.23940530181571362
"Gaia DR2 5290783917740034176" 0.735325 0.18768 121.01275408437 -60.55725459265 "" "" "" "" "" "" 20.936526604847305 0.04064752733240975 "" ""
"Gaia DR2 5290783917740144128" 0.735403 0.201683 121.01226453203 -60.54325435282 "" "" "" "" "" "" 20.951225858136873 0.03514928483592424 "" ""
"Gaia DR2 5290784050881864320" 0.557099 0.048232 120.65514385698 -60.70024579418 "" "" "" "" "" "" 20.823867183531654 0.01959093973508087 1.2222261382677786 0.3067643242701608
"Gaia DR2 5290784089538494976" 0.569762 0.073495 120.68010169197 -60.67476476832 "" "" "" "" "" "" 20.81822379620265 0.01307065143020643 1.8954779619167716 0.192926409486822
"Gaia DR2 5290784089538307328" 0.570908 0.058873 120.68297025693 -60.68936424344 "" "" "" "" "" "" 20.92161985764259 0.01745514616883591 2.4238210834750724 0.34842178062714413
"Gaia DR2 5290784119605827328" 0.582667 0.06338 120.70682119986 -60.68464716219 "" "" "" "" "" "" 20.899109155135015 0.015724989892022007 "" ""
"Gaia DR2 5290784325759786880" 0.546182 0.077201 120.63183464454 -60.67146812862 "" "" "" "" "" "" 20.964305498983332 0.01848210273364595 1.2441586864083334 0.5150827349988902
"Gaia DR2 5290784360119531648" 0.552641 0.084405 120.64476784099 -60.66415559143 "" "" "" "" "" "" 20.72012831567205 0.016209660120178233 0.4139269842544948 0.28602911892079036
"Gaia DR2 5290784497558499712" 0.576512 0.111306 120.69249942162 -60.63684004682 "" "" "" "" "" "" 20.948187286441787 0.022883500803559317 0.7745404553017607 0.4234845177104535
"Gaia DR2 5290784398776193536" 0.576676 0.095408 120.69341545278 -60.65273236955 "" "" "" "" "" "" 20.985651954027457 0.01824883791201564 2.2596377359561686 0.7779670293416349
