EDR3Name _x _y RA_ICRS DE_ICRS Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BP-RP e_BP-RP prob0 probs_final
"Gaia EDR3 2214237305324706176" 0.262371 0.402751 357.68331024856 69.03451914669 0.0341 0.1816 -9.415 0.205 -6.379 0.194 16.89744 0.004016 2.040418 0.009852487447285382 0.0 0.0
"Gaia EDR3 2214237335386664320" 0.281899 0.399702 357.7377726071 69.03122813842 0.3295 0.0769 -3.798 0.086 0.229 0.079 17.676926 0.002949 1.905121 0.01873431967499704 0.0 0.0
"Gaia EDR3 2214237335386667904" 0.281424 0.40286 357.73655890427 69.03439231309 0.3237 0.0847 5.294 0.098 0.779 0.09 17.895609 0.002963 2.050089 0.029883105347722393 0.0 0.0
"Gaia EDR3 2214237335386674944" 0.290281 0.409094 357.76153911195 69.0405100913 1.5076 0.0334 -14.806 0.039 -10.397 0.038 16.112942 0.0028 1.736421 0.006771096786009929 0.0 0.0
"Gaia EDR3 2214237335386682624" 0.292364 0.41559 357.76760400969 69.04697808268 1.095 0.1013 -4.644 0.139 -0.33 0.106 18.128836 0.003112 2.686829 0.037574082255125395 0.0 0.0
"Gaia EDR3 2214237369746421632" 0.30576 0.416589 357.80509955787 69.04779525889 0.2243 0.1117 0.46 0.145 0.73 0.117 18.250074 0.003077 1.968544 0.03185048891062754 0.0 0.0
"Gaia EDR3 2214237374044183936" 0.300822 0.418185 357.79135416392 69.0494585805 0.2444 0.0933 -2.242 0.109 -0.117 0.096 17.9413 0.003014 1.604389 0.022897279233763546 0.0 0.0
"Gaia EDR3 2214237404106157312" 0.284901 0.412883 357.74663810293 69.04436932175 0.2829 0.0946 -1.725 0.114 -0.405 0.098 18.063215 0.003064 1.743858 0.02787035406517286 0.0 0.0
"Gaia EDR3 2214237404106167936" 0.290674 0.422103 357.7631208504 69.05351305002 0.2964 0.0846 -1.384 0.096 -0.662 0.095 17.827059 0.002968 1.765513 0.021933128555450498 0.0 0.0
"Gaia EDR3 2214237408399656832" 0.285073 0.418898 357.74733894485 69.05038177274 6.7388 0.2654 -58.859 0.677 -9.374 0.503 17.196253 0.005746 "" "" -1.0 -1.0
"Gaia EDR3 2214237408403917312" 0.293375 0.423971 357.77074381339 69.0553450292 0.4163 0.0516 -5.719 0.06 -0.874 0.055 17.032963 0.00284 1.858854 0.01048789935165546 0.0 0.0
"Gaia EDR3 2214237408403918080" 0.28531 0.419084 357.74800626164 69.05056447283 0.6459 0.0118 -0.585 0.014 -2.73 0.013 13.16084 0.002772 2.226403 0.004973589259570126 0.0 0.0
"Gaia EDR3 2214237408403919744" 0.289211 0.418627 357.75890138526 69.05005716916 0.3425 0.0667 0.695 0.076 0.546 0.072 17.341278 0.002885 1.875156 0.013545557819370075 0.0 0.0
"Gaia EDR3 2214237438465904896" 0.297866 0.421246 357.78320318583 69.05256021359 -0.174 0.0741 -1.016 0.087 -0.349 0.077 17.409779 0.002894 2.299152 0.013959442574651143 0.0 0.0
"Gaia EDR3 2214237438465908608" 0.296871 0.423633 357.78051145892 69.05496042195 0.1868 0.1134 -2.035 0.142 0.265 0.119 18.301281 0.003179 1.771256 0.03547545681964221 0.0 0.0
"Gaia EDR3 2214237472825626752" 0.251179 0.405753 357.65212981137 69.03765094519 0.3187 0.0693 -1.51 0.077 -0.688 0.07 17.495928 0.002873 1.817511 0.014239724832963005 0.0 0.0
"Gaia EDR3 2214237472825627648" 0.260297 0.407272 357.67766379032 69.03906413368 0.655 0.0939 -4.765 0.111 -0.604 0.098 18.04644 0.002995 2.033791 0.02582903464860698 0.0 0.0
"Gaia EDR3 2214237472825637248" 0.25999 0.414455 357.67704327155 69.0462505927 0.4766 0.102 -3.095 0.135 -0.435 0.105 18.09816 0.003033 1.882753 0.021427671332524174 0.0 0.0
"Gaia EDR3 2214237477123395328" 0.249103 0.402251 357.64621441706 69.03417286527 0.3257 0.1109 -3.001 0.148 -1.512 0.112 18.332691 0.003098 1.944099 0.02667131879702506 0.0 0.0
"Gaia EDR3 2214237477123395584" 0.252685 0.403641 357.65627001346 69.03552201624 0.1581 0.0734 -2.592 0.08 0.09 0.073 17.54501 0.002888 2.091211 0.01811277049556626 0.0 0.0
"Gaia EDR3 2214237507185383168" 0.26973 0.420802 357.70449645257 69.05247923025 2.8545 0.0933 -6.833 0.114 -27.751 0.096 18.021317 0.003076 2.788908 0.04072242089778884 -1.0 -1.0
"Gaia EDR3 2214237511483130496" 0.276997 0.422664 357.72488466494 69.0542507087 1.3231 0.0213 6.153 0.026 -10.302 0.023 15.265016 0.002769 1.607896 0.0054514594832904125 0.0 0.0
"Gaia EDR3 2214237541545122944" 0.252985 0.420438 357.65764879248 69.05231442685 1.1078 0.0898 10.229 0.108 7.91 0.092 17.959843 0.002967 2.038893 0.021002401007765972 0.0 0.0
"Gaia EDR3 2214237580202601856" 0.27222 0.43777 357.71204944968 69.06941565725 0.2861 0.05 -3.156 0.06 -0.246 0.053 16.278044 0.003043 1.693168 0.00698110899368267 0.0 0.0
"Gaia EDR3 2214237580202604032" 0.271615 0.431462 357.71013485118 69.0631152247 0.3701 0.0605 -1.806 0.067 -0.507 0.063 17.276028 0.002854 1.647001 0.015354845422361907 0.0 0.0
"Gaia EDR3 2214237580202604288" 0.263474 0.426908 357.68720408522 69.05866071342 0.8685 0.0191 1.624 0.022 0.265 0.021 14.936236 0.002766 1.529404 0.005412445912087405 0.0 0.0
"Gaia EDR3 2214237614558075904" 0.286919 0.42998 357.75290571442 69.06143909277 0.0095 0.1146 -1.4 0.129 0.219 0.099 17.928366 0.003255 "" "" 0.0 0.0
"Gaia EDR3 2214237614562344192" 0.28693 0.430389 357.75295091385 69.06184741992 1.0812 0.0578 3.917 0.069 -0.647 0.061 16.949924 0.002969 1.84242 0.027054040755154468 0.0 0.0
"Gaia EDR3 2214237614562344320" 0.282311 0.42822 357.73994797168 69.05973862989 0.4046 0.0367 -3.918 0.044 -0.222 0.04 16.412918 0.002796 1.754128 0.006496804686862036 0.0 0.0
"Gaia EDR3 2214237648922081792" 0.310041 0.443611 357.81813756277 69.07475401266 0.1913 0.0595 -2.575 0.065 0.241 0.063 17.245806 0.00288 2.334759 0.015147685726866991 0.0 0.0
"Gaia EDR3 2214237648922081920" 0.310023 0.442508 357.81804618986 69.07365163277 0.3572 0.0335 2.103 0.038 0.143 0.037 16.169294 0.002804 2.444438 0.008302363471409321 0.0 0.0
"Gaia EDR3 2214237678984104832" 0.282613 0.441845 357.74128440011 69.07335898314 0.3121 0.057 -3.297 0.067 0.565 0.059 17.1401 0.002861 2.19426 0.013807084224977277 0.0 0.0
"Gaia EDR3 2214237678984118016" 0.294772 0.452785 357.77573694147 69.08413793053 0.6493 0.1204 9.896 0.146 6.056 0.125 18.46204 0.003154 2.111542 0.03270083578184052 0.0 0.0
"Gaia EDR3 2214237713343861888" 0.303445 0.457201 357.80020059299 69.08843455295 0.7904 0.1045 1.553 0.134 5.277 0.11 18.267624 0.003068 2.091652 0.042492774008123624 0.0 0.0
"Gaia EDR3 2214237747703560320" 0.316551 0.430032 357.83581659663 69.06108412881 1.0714 0.1028 2.276 0.131 -6.269 0.108 18.200289 0.003073 2.358677 0.03703525009947219 0.0 0.0
"Gaia EDR3 2214237747703562368" 0.323314 0.432203 357.85482635805 69.06315615143 0.3264 0.0782 5.751 0.084 1.386 0.085 17.67678 0.002943 1.955639 0.022270435613337452 0.0 0.0
"Gaia EDR3 2214237747703573760" 0.326208 0.439511 357.86322953816 69.07042061697 1.1385 0.1102 0.931 0.134 -2.483 0.117 18.25799 0.0031 2.809752 0.04133423931660316 0.0 0.0
"Gaia EDR3 2214237752001305088" 0.323188 0.429462 357.85436173761 69.06041728112 0.6001 0.0324 1.198 0.036 -3.88 0.04 16.066858 0.002785 1.832087 0.006647229922625237 0.0 0.0
"Gaia EDR3 2214237782063315584" 0.344609 0.443393 357.91490623053 69.07402030747 0.1671 0.1234 -1.356 0.147 -0.929 0.132 18.431578 0.00319 1.906529 0.02780781265170356 0.0 0.0
"Gaia EDR3 2214237786361037312" 0.347356 0.45416 357.9230724158 69.08474293756 0.4393 0.0213 1.006 0.025 1.532 0.024 15.153997 0.002773 2.070732 0.005592701903321736 0.0 0.0
"Gaia EDR3 2214237850782801664" 0.332564 0.449085 357.88142533117 69.07989785864 0.2499 0.1257 -0.233 0.147 1.072 0.13 18.499657 0.003214 2.260351 0.0511787030424551 0.0 0.0
"Gaia EDR3 2214237885142541440" 0.352751 0.451615 357.93806852239 69.0821120765 0.743 0.3247 3.502 0.401 6.094 0.349 18.327343 0.005367 2.050829 0.032591922268124685 0.0 0.0
"Gaia EDR3 2214237885142542592" 0.357177 0.452739 357.95051512897 69.0831641572 0.1604 0.1267 -2.009 0.147 -0.267 0.133 18.468088 0.003151 1.720873 0.0384788381235528 0.0 0.0
"Gaia EDR3 2214237923799988352" 0.380078 0.477195 358.0158410721 69.10723190057 0.1957 0.0677 -0.877 0.07 0.398 0.074 17.310337 0.002897 2.411776 0.021570508792439488 0.0 0.0
"Gaia EDR3 2214237923799990400" 0.377965 0.468695 358.00950387683 69.09876959199 0.0952 0.0675 -0.422 0.071 0.842 0.073 17.340958 0.002901 2.422672 0.01960820604973549 0.0 0.0
"Gaia EDR3 2214237923799991808" 0.378938 0.465325 358.01206710118 69.09538382114 -0.5237 0.1645 -2.038 0.175 -0.149 0.173 17.914831 0.003889 1.836289 0.02030495276553479 0.0 0.0
"Gaia EDR3 2214237958159725312" 0.355614 0.470862 357.94696287926 69.10131083793 0.0366 0.2762 4.899 0.298 -3.444 0.288 18.031523 0.004251 1.822355 0.02289957103334646 0.0 0.0
"Gaia EDR3 2214237988221783040" 0.370309 0.471652 357.98818694012 69.10185719215 1.0763 0.0504 -8.611 0.058 -6.968 0.055 16.898987 0.002829 1.871434 0.009398604022619732 0.0 0.0
"Gaia EDR3 2214237988221795456" 0.37727 0.48171 358.00818572046 69.11179434539 0.1671 0.1208 -1.607 0.136 -0.128 0.132 18.302622 0.003131 1.877157 0.04452312756063336 0.0 0.0
"Gaia EDR3 2214237992519461248" 0.36893 0.482014 357.9848135158 69.11224033403 0.3226 0.1236 0.585 0.144 -0.561 0.131 18.439112 0.003099 2.055927 0.02709635926651903 0.0 0.0
"Gaia EDR3 2214237992519464320" 0.366341 0.473449 357.97715139233 69.10372095528 0.3464 0.0805 6.025 0.085 1.1 0.085 17.64071 0.002918 1.888359 0.015490927645804412 0.0 0.0
"Gaia EDR3 2214238022581500416" 0.316827 0.453338 357.83753010452 69.08438299668 -0.1127 0.3157 -1.709 0.37 3.079 0.349 18.013412 0.004617 1.977129 0.020049541077529022 0.0 0.0
"Gaia EDR3 2214238022581501568" 0.330013 0.455151 357.87453906969 69.08600125565 0.1453 0.1135 -2.088 0.136 0.26 0.123 18.268646 0.003088 1.639925 0.027546450988124003 0.0 0.0
"Gaia EDR3 2214238056941260928" 0.343695 0.470297 357.91352796811 69.10093551483 0.0581 0.1156 -0.961 0.14 -0.152 0.125 18.34484 0.003114 1.832615 0.02678715925195812 0.0 0.0
"Gaia EDR3 2214238061240445440" 0.33585 0.466951 357.89139654228 69.09771124535 0.4535 0.0375 0.353 0.044 -0.336 0.043 16.158846 0.002802 2.205399 0.006165751437527426 0.0 0.0
"Gaia EDR3 2214238091301000064" 0.326578 0.470323 357.86555002819 69.10122317428 0.7004 0.0879 -3.206 0.102 -1.978 0.093 17.590515 0.003016 2.070608 0.018328562967525098 0.0 0.0
"Gaia EDR3 2214238091302657664" 0.326062 0.469396 357.86406691053 69.10030430771 0.8009 0.0993 14.765 0.123 -7.188 0.106 18.152288 0.00304 2.248709 0.03692944241079327 0.0 0.0
"Gaia EDR3 2214238095598671232" 0.325528 0.473915 357.8627581484 69.10483031921 0.1525 0.1194 -4.068 0.146 -1.048 0.125 18.435308 0.003171 2.034742 0.043206796678172905 0.0 0.0
"Gaia EDR3 2214238095598673280" 0.323119 0.467961 357.85575909627 69.0989124632 0.1412 0.0324 -2.001 0.037 -0.713 0.035 16.120337 0.002796 2.248976 0.007688032768924333 0.0 0.0
"Gaia EDR3 2214238095598673792" 0.328799 0.469926 357.87175964072 69.10079339942 0.7141 0.0354 -4.814 0.04 -1.72 0.04 16.336267 0.002797 1.733248 0.007908631135706947 0.0 0.0
"Gaia EDR3 2214238095598675712" 0.321466 0.461918 357.85087542687 69.09289449801 0.1774 0.0802 -2.182 0.088 0.214 0.088 17.7851 0.00294 1.532484 0.02072251269540875 0.0 0.0
"Gaia EDR3 2214238125660756096" 0.341419 0.48513 357.90779796926 69.11580190206 0.0417 0.1226 -2.5 0.152 -0.128 0.132 18.42892 0.004151 1.559864 0.03720481858352024 0.0 0.0
"Gaia EDR3 2214238160020486784" 0.360975 0.480225 357.96242039821 69.11058416531 0.4547 0.057 -3.993 0.061 1.993 0.061 17.154556 0.002859 1.836247 0.009833342759485246 0.0 0.0
"Gaia EDR3 2214238164318152960" 0.355166 0.476015 357.94594063375 69.10646966565 0.1866 0.0171 -1.285 0.018 -0.315 0.019 14.539564 0.002778 2.40279 0.005387313742422144 0.0 0.0
"Gaia EDR3 2214238164318154368" 0.355161 0.473995 357.94583582254 69.10444997108 3.6637 0.0652 22.851 0.068 2.678 0.068 17.221867 0.002961 2.727213 0.023435933985858404 0.0 0.0
"Gaia EDR3 2214238198677885824" 0.368434 0.493378 357.98395848734 69.123611771 0.5328 0.0364 -0.436 0.04 -0.212 0.04 16.281288 0.002797 1.752779 0.007176849919806934 0.0 0.0
"Gaia EDR3 2214238198677887104" 0.363908 0.489335 357.97106943839 69.11964518822 0.4185 0.04 -1.639 0.044 0.167 0.045 15.915075 0.002816 1.789703 0.005985275283771661 0.0 0.0
"Gaia EDR3 2214238198678417280" 0.379151 0.494008 358.01405919871 69.12405818237 0.2516 0.0861 -3.232 0.09 -0.448 0.096 17.757605 0.002971 1.81704 0.01660355576997211 0.0 0.0
"Gaia EDR3 2214238233037622784" 0.360824 0.492025 357.9625439414 69.12238573754 0.8654 0.0397 -2.656 0.045 -3.274 0.044 16.430124 0.002803 1.736604 0.007790380514680093 0.0 0.0
"Gaia EDR3 2214238233037623680" 0.355317 0.488851 357.94694838762 69.11930220242 0.0817 0.1118 -1.495 0.135 0.149 0.122 18.287191 0.003128 1.889032 0.025437548193904955 0.0 0.0
"Gaia EDR3 2214238267397360128" 0.363725 0.496139 357.97087513998 69.12645119581 0.6196 0.0108 2.149 0.012 -0.403 0.012 13.024286 0.002764 2.134452 0.004774519931489063 0.0 0.0
"Gaia EDR3 2214238297459366016" 0.38498 0.427827 358.02715489454 69.05778613513 0.2441 0.0793 -1.524 0.084 -0.053 0.083 17.601517 0.002911 2.329584 0.03071622924199398 0.0 0.0
"Gaia EDR3 2214238297459372928" 0.398746 0.434014 358.06597811685 69.06372668101 0.1365 0.0812 -4.89 0.083 -0.14 0.086 17.682327 0.002943 1.643646 0.014668572072754231 0.0 0.0
"Gaia EDR3 2214238297459374720" 0.400698 0.435615 358.07152125813 69.06529215187 0.4446 0.0836 1.233 0.084 -2.293 0.093 17.809853 0.002928 1.830866 0.016969107833227828 0.0 0.0
"Gaia EDR3 2214238297460320384" 0.392034 0.429579 358.04697341515 69.05941343854 0.4078 0.12 -2.695 0.133 -1.593 0.13 18.361732 0.003116 1.990095 0.03073629744826304 0.0 0.0
"Gaia EDR3 2214238301757131520" 0.391239 0.4286 358.0447027721 69.05844850667 0.9707 0.1116 0.801 0.124 -0.042 0.121 18.247965 0.00307 2.117609 0.02121104094616189 0.0 0.0
"Gaia EDR3 2214238336117399680" 0.407531 0.438314 358.09078127494 69.06786471605 0.1284 0.0344 -2.462 0.036 0.596 0.04 16.200045 0.002797 2.318999 0.008913961628546657 0.0 0.0
"Gaia EDR3 2214238366178863488" 0.390711 0.442487 358.04391747164 69.07234240349 0.9185 0.1008 3.596 0.113 6.287 0.108 18.105 0.003051 2.121393 0.027239939812376275 0.0 0.0
"Gaia EDR3 2214238370477133824" 0.400748 0.452067 358.07250223102 69.081740639 0.7359 0.0353 -3.684 0.037 -3.788 0.04 16.17114 0.00279 1.829959 0.00784748980950109 0.0 0.0
"Gaia EDR3 2214238434898366464" 0.428151 0.462045 358.14978551473 69.09119897506 0.3564 0.0236 -3.281 0.025 0.082 0.026 15.220092 0.002783 2.237309 0.005539003200008155 0.0 0.0
"Gaia EDR3 2214238439191829760" 0.431701 0.465294 358.15990786425 69.09437724062 0.9697 0.0915 0.34 0.095 2.726 0.096 17.995794 0.002987 2.152401 0.027890821499195396 0.0 0.0
"Gaia EDR3 2214238439196080512" 0.432019 0.461619 358.16059804044 69.09069722112 0.1986 0.0728 -2.224 0.076 -0.103 0.076 17.553888 0.002902 1.466003 0.012803709289780876 0.0 0.0
"Gaia EDR3 2214238439196082688" 0.429005 0.454435 358.15175826436 69.08357384634 2.6691 0.1137 -1.996 0.128 24.575 0.123 18.283243 0.003169 2.432186 0.039462423321521986 -1.0 -1.0
"Gaia EDR3 2214238469258100224" 0.442319 0.461568 358.18944711741 69.0904405586 0.6381 0.1075 -1.782 0.124 -1.208 0.115 18.233303 0.003049 1.973282 0.028813497457654887 0.0 0.0
"Gaia EDR3 2214238469258106496" 0.443988 0.4663 358.19439345155 69.09513766126 0.0977 0.1236 -1.291 0.133 1.78 0.133 18.410727 0.003081 1.852402 0.03245290348094595 0.0 0.0
"Gaia EDR3 2214238469258118912" 0.449293 0.475793 358.2098037992 69.1045204941 0.3571 0.0898 -1.663 0.091 0.387 0.097 17.939945 0.002956 2.092974 0.015778373992985057 0.0 0.0
"Gaia EDR3 2214238473551568384" 0.4523 0.474324 358.21814635947 69.10299057457 0.4815 0.0888 -3.758 0.098 -1.957 0.114 17.891317 0.003077 "" "" 0.0 0.0
"Gaia EDR3 2214238473555816832" 0.451997 0.47404 358.21728072152 69.10271286786 0.3758 0.041 -3.757 0.043 -2.073 0.044 16.58175 0.002859 2.17826 0.02039997951113576 0.0 0.0
"Gaia EDR3 2214238473555819008" 0.437802 0.46258 358.17685013647 69.09154327843 0.983 0.0739 0.482 0.076 -2.013 0.077 17.625948 0.002919 2.01033 0.017223599923326158 0.0 0.0
"Gaia EDR3 2214238507915554432" 0.431829 0.466897 358.16035591549 69.09597781223 0.292 0.0241 -1.301 0.025 -1.702 0.025 15.474416 0.002785 2.31213 0.006685796823566421 0.0 0.0
"Gaia EDR3 2214238542276788352" 0.439417 0.473163 358.18197159769 69.10209154301 0.3315 0.0308 -3.002 0.033 -0.042 0.032 15.143645 0.002779 2.185672 0.0053552401505474224 0.0 0.0
"Gaia EDR3 2214238576635028480" 0.39407 0.455111 358.05395575885 69.08490435499 0.224 0.051 -0.209 0.052 0.008 0.056 16.855417 0.002843 2.311495 0.012736983452422858 0.0 0.0
"Gaia EDR3 2214238576635029120" 0.383456 0.448683 358.02391179043 69.07866574479 0.4645 0.0428 -0.147 0.044 -0.367 0.047 16.642786 0.002816 1.734162 0.008885463561505573 0.0 0.0
"Gaia EDR3 2214238606697063168" 0.409809 0.467739 358.09869592342 69.09724154544 0.3814 0.1087 0.686 0.121 -0.902 0.115 18.196375 0.003053 1.820446 0.039272786661257636 0.0 0.0
"Gaia EDR3 2214238606697077504" 0.416519 0.476967 358.1179911656 69.10634168272 0.6965 0.1111 10.946 0.131 -3.579 0.118 18.197094 0.00304 2.060068 0.03414406129089416 0.0 0.0
"Gaia EDR3 2214238610994762880" 0.416866 0.473708 358.11879268878 69.10307661197 1.0705 0.058 -3.96 0.06 -1.523 0.062 17.013107 0.002846 1.912319 0.014495904931540739 0.0 0.0
"Gaia EDR3 2214238641056802176" 0.390099 0.466639 358.04340754084 69.09650150961 0.3912 0.0832 -4.049 0.087 -0.722 0.092 17.758253 0.002952 1.880718 0.02038614998143211 0.0 0.0
"Gaia EDR3 2214238641056807424" 0.392115 0.469929 358.04922375861 69.09975537316 0.2344 0.0782 -3.724 0.083 0.812 0.088 17.614079 0.002911 1.901356 0.017690017195828425 0.0 0.0
"Gaia EDR3 2214238675416549632" 0.407003 0.473374 358.09112814192 69.10292868958 -0.0226 0.0844 -2.732 0.087 0.482 0.092 17.855757 0.002944 1.443203 0.017807077251094486 0.0 0.0
"Gaia EDR3 2214238679714238592" 0.400339 0.468887 358.07221664787 69.0985644033 1.2018 0.0257 -4.616 0.028 -1.204 0.028 15.135391 0.002778 1.54401 0.00542394380968316 0.0 0.0
"Gaia EDR3 2214238679715737472" 0.408215 0.484582 358.09511208503 69.1141119358 0.096 0.0498 -2.238 0.054 -0.643 0.056 16.80231 0.002835 2.345366 0.010460841669691337 0.0 0.0
"Gaia EDR3 2214238709776284288" 0.420446 0.472291 358.12874979518 69.10159193317 0.4796 0.1288 -7.028 0.139 -2.187 0.14 18.422068 0.003184 2.064697 0.03244952913681949 0.0 0.0
"Gaia EDR3 2214238714069716736" 0.431851 0.482649 358.16128944837 69.11172581865 0.4584 0.0645 -4.625 0.084 -2.476 0.08 16.91124 0.002956 "" "" 0.0 0.0
"Gaia EDR3 2214238714073977088" 0.431691 0.482784 358.16084715986 69.11186385468 0.4952 0.2017 -5.255 0.216 -2.86 0.21 16.276743 0.00303 1.771238 0.008196997494620351 0.0 0.0
"Gaia EDR3 2214238812855530112" 0.436655 0.496413 358.17553036728 69.12539197187 0.1631 0.1293 -0.691 0.139 -0.497 0.128 18.35354 0.003151 1.653046 0.04455229006524475 0.0 0.0
"Gaia EDR3 2214238885872673152" 0.481318 0.494771 358.30074143055 69.12281398191 0.4753 0.0488 -2.702 0.051 -1.939 0.052 16.84024 0.002828 1.875099 0.010554621978381723 0.0 0.0
"Gaia EDR3 2214238915934737152" 0.46072 0.491772 358.24277634874 69.12025871647 0.579 0.132 -0.883 0.144 -1.722 0.131 18.440853 0.003158 2.110468 0.04886356331597654 0.0 0.0
"Gaia EDR3 2214238915934739840" 0.46461 0.493956 358.25381887212 69.12236026063 0.1079 0.1235 -2.319 0.135 0.586 0.125 18.397717 0.003093 1.891996 0.03716318827966542 0.0 0.0
"Gaia EDR3 2214238920232410752" 0.458535 0.487288 358.23638436698 69.11582166343 0.4679 0.0367 -3.355 0.039 0.569 0.039 16.222336 0.002802 1.992718 0.01038247769524696 0.0 0.0
"Gaia EDR3 2214238988952420352" 0.487459 0.499738 358.31828037563 69.12764371059 1.1408 0.1095 5.735 0.116 2.141 0.126 18.13505 0.003075 2.245215 0.048254449804731 0.0 0.0
"Gaia EDR3 2214239126390835328" 0.457244 0.498085 358.23339698274 69.12664281382 -0.1807 0.2355 -2.922 0.242 -1.237 0.245 16.996874 0.003303 2.029774 0.010212041488238064 0.0 0.0
"Gaia EDR3 2214239396971062528" 0.385695 0.477424 358.03159953316 69.10736289812 0.782 0.1968 -5.287 0.219 -0.648 0.223 17.993631 0.00368 2.210007 0.02518273027347054 0.0 0.0
"Gaia EDR3 2214239396971066624" 0.396311 0.480959 358.06154289679 69.1107081133 0.409 0.1164 0.418 0.134 1.26 0.125 18.291353 0.003144 2.168953 0.03557438114844764 0.0 0.0
"Gaia EDR3 2214239396971073024" 0.398103 0.486917 358.06687229062 69.1166323422 0.5917 0.062 -7.598 0.064 -4.761 0.065 17.230621 0.00287 2.067419 0.016430883407682857 0.0 0.0
"Gaia EDR3 2214239401268738432" 0.398509 0.484236 358.06787258828 69.11394473023 0.3087 0.0276 -2.838 0.03 -0.346 0.03 15.761068 0.00278 1.350429 0.005627650907129214 0.0 0.0
"Gaia EDR3 2214239435628474368" 0.412141 0.49898 358.1068820865 69.12843391154 1.5703 0.0115 -4.84 0.012 -2.56 0.013 13.621177 0.00276 1.32705 0.0048157778289211195 0.0 0.0
"Gaia EDR3 2214239465690544512" 0.382719 0.481428 358.0234521835 69.11141886133 1.2919 0.0754 -11.215 0.078 -1.245 0.08 17.562391 0.002929 2.184956 0.021306756015354943 0.0 0.0
"Gaia EDR3 2214239465690566784" 0.394702 0.499351 358.05796079107 69.12912573281 0.0123 0.127 -1.887 0.145 -0.362 0.136 18.433092 0.003154 1.95826 0.03400140041094073 0.0 0.0
"Gaia EDR3 2214239465692193280" 0.383098 0.485092 358.02469389479 69.11507469511 0.0453 0.0825 0.194 0.086 -0.181 0.093 17.720324 0.002941 2.005728 0.0222042790950783 0.0 0.0
"Gaia EDR3 2214239465692193408" 0.384031 0.485968 358.02735520231 69.11593496534 0.798 0.1338 -3.209 0.152 -1.547 0.159 18.430529 0.003221 2.320213 0.05271848672130735 0.0 0.0
"Gaia EDR3 2214239469988209792" 0.388607 0.49355 358.04056627006 69.12343460773 0.7286 0.0738 -11.669 0.079 -0.106 0.075 17.45454 0.002887 1.952776 0.013763130097614788 0.0 0.0
"Gaia EDR3 2214239469988213376" 0.38711 0.485638 358.03597377146 69.11555044613 1.5043 0.1625 0.341 0.174 -0.322 0.174 13.730463 0.002977 1.773242 0.004863412632342183 0.0 0.0
"Gaia EDR3 2214239469988740480" 0.383113 0.486157 358.02478994837 69.1161396742 0.7754 0.07 -3.283 0.073 -1.678 0.079 17.44173 0.002891 2.115383 0.017182672979097938 0.0 0.0
"Gaia EDR3 2214239500051932544" 0.410516 0.499441 358.1023451882 69.12892530088 0.566 0.0555 1.103 0.059 0.69 0.064 17.050507 0.002875 1.945005 0.01519046285899329 0.0 0.0
"Gaia EDR3 2214240496482461056" -0.023445 0.246096 356.8849542929 68.87941648829 0.3788 0.1066 -3.031 0.132 -0.524 0.104 18.021704 0.003039 1.868561 0.02440319511088474 0.0 0.0
"Gaia EDR3 2214240496482462208" -0.015767 0.247787 356.90625973405 68.88111425509 0.6003 0.1299 -2.853 0.171 -1.943 0.123 18.40914 0.003247 2.053711 0.04593801406176956 0.0 0.0
"Gaia EDR3 2214240500780075776" -0.028131 0.243413 356.87195915521 68.87672775206 0.5339 0.0895 0.839 0.101 -0.668 0.09 17.454956 0.00305 1.864346 0.014272060162349332 0.0 0.0
"Gaia EDR3 2214240535139814272" -0.009291 0.249377 356.92423077353 68.88270805302 0.3319 0.0723 -3.608 0.081 -1.947 0.072 17.402512 0.002916 2.261528 0.019048768042115305 0.0 0.0
"Gaia EDR3 2214240569501265024" -0.023627 0.255669 356.88442141574 68.88898904522 0.8935 0.0693 -3.756 0.08 -4.717 0.069 17.40504 0.002877 1.918686 0.014541749539148453 0.0 0.0
"Gaia EDR3 2214240603859288960" -0.001908 0.270577 356.94472053144 68.90390954207 0.4012 0.0841 -4.066 0.091 0.422 0.078 17.686028 0.002981 2.199612 0.020109821398638594 0.0 0.0
"Gaia EDR3 2214240603859289088" -0.008836 0.26452 356.92547805864 68.89785091552 0.687 0.0316 -5.616 0.037 0.05 0.033 15.839166 0.002785 1.975575 0.00712586121147396 0.0 0.0
"Gaia EDR3 2214240633921421184" 0.006031 0.256252 356.96676399183 68.88958444735 0.0675 0.0417 -1.441 0.046 -0.005 0.041 16.331432 0.002835 2.630349 0.01200227651002109 0.0 0.0
"Gaia EDR3 2214240633921423232" 0.009226 0.258199 356.97563952802 68.89153007871 0.2444 0.1106 -1.447 0.146 0.321 0.101 18.152122 0.00315 2.363789 0.03917125873529292 0.0 0.0
"Gaia EDR3 2214240638219029120" 0.019683 0.269481 357.0047012917 68.90280518709 0.0817 0.1093 -1.86 0.139 -0.612 0.104 18.06902 0.003101 1.647034 0.02741805323509435 0.0 0.0
"Gaia EDR3 2214240702640917632" 0.020621 0.281487 357.00734031841 68.91481069024 0.6594 0.1232 -3.477 0.157 1.199 0.118 18.317888 0.003135 2.365267 0.05484133079329593 0.0 0.0
"Gaia EDR3 2214240706938503040" 0.017662 0.287028 356.99912688729 68.92035406022 0.7366 0.083 1.155 0.1 0.843 0.074 17.523308 0.00301 2.1369 0.023850991046191632 0.0 0.0
